QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USORC.060315.R04D,Never heard of,6,"(We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Jimmy Carter",,,06/3/2015,Opinion Research Corporation,Cable News Network (CNN),CNN/ORC International Poll,05/29/2015,05/31/2015,Y,National adult,1025,Q4D,"Telephone Interview, Cell Phone; Telephone Interview, Landline",The sample included 621 interviews among landline respondents and 404 interviews among cell phone respondents.
USORC.060315.R04D,No opinion,9,"(We'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.)...Jimmy Carter",,,06/3/2015,Opinion Research Corporation,Cable News Network (CNN),CNN/ORC International Poll,05/29/2015,05/31/2015,Y,National adult,1025,Q4D,"Telephone Interview, Cell Phone; Telephone Interview, Landline",The sample included 621 interviews among landline respondents and 404 interviews among cell phone respondents.
USGREEN.111794.R010,Warm,50,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.)...Jimmy Carter",Mean = 55,,11/17/1994,Greenberg Research,Democratic Leadership Council,Democratic Leadership Council/Greenberg Research,11/8/1994,11/9/1994,Y,National voters who voted in the '92 Presidential Election,1250,,Telephone Interview,Includes 2% who said they were ineligible or too young to vote in '92.
USGREEN.111794.R010,Cool,30,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.)...Jimmy Carter",Mean = 55,,11/17/1994,Greenberg Research,Democratic Leadership Council,Democratic Leadership Council/Greenberg Research,11/8/1994,11/9/1994,Y,National voters who voted in the '92 Presidential Election,1250,,Telephone Interview,Includes 2% who said they were ineligible or too young to vote in '92.
USGREEN.111794.R010,Never heard of (vol.)/No opinion/Don't know,20,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold. You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.)...Jimmy Carter",Mean = 55,,11/17/1994,Greenberg Research,Democratic Leadership Council,Democratic Leadership Council/Greenberg Research,11/8/1994,11/9/1994,Y,National voters who voted in the '92 Presidential Election,1250,,Telephone Interview,Includes 2% who said they were ineligible or too young to vote in '92.
31102987.00000,Favorable,59,"I'm going to read you the names of several individuals and groups. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of one please just say so....Jimmy Carter ",,,04/1/2013,Anderson Robbins Research; Shaw & Co. Research,Fox News,Dataset,04/20/2013,04/22/2013,Y,Registered voters,1009,Q11,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31102987.00000,Unfavorable,28,"I'm going to read you the names of several individuals and groups. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of one please just say so....Jimmy Carter ",,,04/1/2013,Anderson Robbins Research; Shaw & Co. Research,Fox News,Dataset,04/20/2013,04/22/2013,Y,Registered voters,1009,Q11,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31102987.00000,Can't say (Vol.),9,"I'm going to read you the names of several individuals and groups. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of one please just say so....Jimmy Carter ",,,04/1/2013,Anderson Robbins Research; Shaw & Co. Research,Fox News,Dataset,04/20/2013,04/22/2013,Y,Registered voters,1009,Q11,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31102987.00000,Never heard of,4,"I'm going to read you the names of several individuals and groups. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of one please just say so....Jimmy Carter ",,,04/1/2013,Anderson Robbins Research; Shaw & Co. Research,Fox News,Dataset,04/20/2013,04/22/2013,Y,Registered voters,1009,Q11,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
USODFOX.051602.R01B,Favorable,73,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable, or unfavorable opinion of each. If you've never heard of someone, please just say so.)... Jimmy Carter",,,05/16/2002,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,05/14/2002,05/15/2002,Y,National registered voters,900,,Telephone Interview,
USODFOX.051602.R01B,Unfavorable,15,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable, or unfavorable opinion of each. If you've never heard of someone, please just say so.)... Jimmy Carter",,,05/16/2002,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,05/14/2002,05/15/2002,Y,National registered voters,900,,Telephone Interview,
USODFOX.051602.R01B,Can't say (vol.),10,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable, or unfavorable opinion of each. If you've never heard of someone, please just say so.)... Jimmy Carter",,,05/16/2002,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,05/14/2002,05/15/2002,Y,National registered voters,900,,Telephone Interview,
USODFOX.051602.R01B,Never heard,2,"(I'm going to read the names of some people. Please tell me whether you have a generally favorable, or unfavorable opinion of each. If you've never heard of someone, please just say so.)... Jimmy Carter",,,05/16/2002,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,05/14/2002,05/15/2002,Y,National registered voters,900,,Telephone Interview,
31120291.00026,Favorable opinion,43,"(We'd like to get your overall opinion of some people and groups in the news. For each, please indicate if you have a favorable or unfavorable opinion of these people or groups--or if you have never heard of them.)...Jimmy Carter",,,05/25/2023,SSRS,CNN,"Biden has a lead over Democratic primary challengers, but faces headwinds overall",05/17/2023,05/20/2023,Y,National adult,1227,,Telephone Interview; Web-based survey,
31120291.00026,Unfavorable opinion,21,"(We'd like to get your overall opinion of some people and groups in the news. For each, please indicate if you have a favorable or unfavorable opinion of these people or groups--or if you have never heard of them.)...Jimmy Carter",,,05/25/2023,SSRS,CNN,"Biden has a lead over Democratic primary challengers, but faces headwinds overall",05/17/2023,05/20/2023,Y,National adult,1227,,Telephone Interview; Web-based survey,
31120291.00026,Never heard of,8,"(We'd like to get your overall opinion of some people and groups in the news. For each, please indicate if you have a favorable or unfavorable opinion of these people or groups--or if you have never heard of them.)...Jimmy Carter",,,05/25/2023,SSRS,CNN,"Biden has a lead over Democratic primary challengers, but faces headwinds overall",05/17/2023,05/20/2023,Y,National adult,1227,,Telephone Interview; Web-based survey,
31120291.00026,No opinion,28,"(We'd like to get your overall opinion of some people and groups in the news. For each, please indicate if you have a favorable or unfavorable opinion of these people or groups--or if you have never heard of them.)...Jimmy Carter",,,05/25/2023,SSRS,CNN,"Biden has a lead over Democratic primary challengers, but faces headwinds overall",05/17/2023,05/20/2023,Y,National adult,1227,,Telephone Interview; Web-based survey,
USGALLUP.07FEBR01.R32,Mostly favorable,17,"From what you have heard or read, do you have a mostly favorable, neutral, or mostly unfavorable opinion of (Jimmy) Carter's new book (on the palestinian-Israeli conflict)?",,,02/15/2007,Gallup Organization,,Gallup Poll,02/1/2007,02/4/2007,Y,National adult,1007,,Telephone Interview,
USGALLUP.07FEBR01.R32,Neutral,40,"From what you have heard or read, do you have a mostly favorable, neutral, or mostly unfavorable opinion of (Jimmy) Carter's new book (on the palestinian-Israeli conflict)?",,,02/15/2007,Gallup Organization,,Gallup Poll,02/1/2007,02/4/2007,Y,National adult,1007,,Telephone Interview,
USGALLUP.07FEBR01.R32,Mostly unfavorable,18,"From what you have heard or read, do you have a mostly favorable, neutral, or mostly unfavorable opinion of (Jimmy) Carter's new book (on the palestinian-Israeli conflict)?",,,02/15/2007,Gallup Organization,,Gallup Poll,02/1/2007,02/4/2007,Y,National adult,1007,,Telephone Interview,
USGALLUP.07FEBR01.R32,No opinion,24,"From what you have heard or read, do you have a mostly favorable, neutral, or mostly unfavorable opinion of (Jimmy) Carter's new book (on the palestinian-Israeli conflict)?",,,02/15/2007,Gallup Organization,,Gallup Poll,02/1/2007,02/4/2007,Y,National adult,1007,,Telephone Interview,
31116801.00013,Strongly favorable,3,"Is your opinion of Dan Carter favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",,Registered voters,06/7/2016,Quinnipiac University Polling Institute,,"Clinton Tops Trump In Connecticut Race Of The Unloved, Quinnipiac University Poll Finds; Blumenthal Leads Unknown Gop Challengers 2-1",06/1/2016,06/5/2016,Y,Connecticut residents,1467,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31116801.00013,Somewhat favorable,7,"Is your opinion of Dan Carter favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",,Registered voters,06/7/2016,Quinnipiac University Polling Institute,,"Clinton Tops Trump In Connecticut Race Of The Unloved, Quinnipiac University Poll Finds; Blumenthal Leads Unknown Gop Challengers 2-1",06/1/2016,06/5/2016,Y,Connecticut residents,1467,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31116801.00013,Somewhat unfavorable,3,"Is your opinion of Dan Carter favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",,Registered voters,06/7/2016,Quinnipiac University Polling Institute,,"Clinton Tops Trump In Connecticut Race Of The Unloved, Quinnipiac University Poll Finds; Blumenthal Leads Unknown Gop Challengers 2-1",06/1/2016,06/5/2016,Y,Connecticut residents,1467,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31116801.00013,Strongly unfavorable,2,"Is your opinion of Dan Carter favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",,Registered voters,06/7/2016,Quinnipiac University Polling Institute,,"Clinton Tops Trump In Connecticut Race Of The Unloved, Quinnipiac University Poll Finds; Blumenthal Leads Unknown Gop Challengers 2-1",06/1/2016,06/5/2016,Y,Connecticut residents,1467,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31116801.00013,Haven't heard enough,84,"Is your opinion of Dan Carter favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",,Registered voters,06/7/2016,Quinnipiac University Polling Institute,,"Clinton Tops Trump In Connecticut Race Of The Unloved, Quinnipiac University Poll Finds; Blumenthal Leads Unknown Gop Challengers 2-1",06/1/2016,06/5/2016,Y,Connecticut residents,1467,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31116801.00013,Refused/Don't know/No answer,1,"Is your opinion of Dan Carter favorable, unfavorable or haven't you heard enough about him? Do you feel that way strongly or somewhat?",,Registered voters,06/7/2016,Quinnipiac University Polling Institute,,"Clinton Tops Trump In Connecticut Race Of The Unloved, Quinnipiac University Poll Finds; Blumenthal Leads Unknown Gop Challengers 2-1",06/1/2016,06/5/2016,Y,Connecticut residents,1467,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
USGALLUP.062014A.R01D,Favorable,52,"(Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Jimmy Carter?",,,06/20/2014,Gallup Organization,,Gallup Poll,06/5/2014,06/8/2014,Y,National adult,1027,Q7F,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.062014A.R01D,Unfavorable,32,"(Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Jimmy Carter?",,,06/20/2014,Gallup Organization,,Gallup Poll,06/5/2014,06/8/2014,Y,National adult,1027,Q7F,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USGALLUP.062014A.R01D,No opinion,16,"(Next, we'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Jimmy Carter?",,,06/20/2014,Gallup Organization,,Gallup Poll,06/5/2014,06/8/2014,Y,National adult,1027,Q7F,"Telephone Interview, Cell Phone; Telephone Interview, Landline",Interviews were conducted with respondents on landline telephones and cellular phones. The sample includes 50% landline and 50% cell phone respondents.
USLAT.79SEP09.R58,Very favorable,14,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...President Jimmy Carter?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",,,09/30/1979,Los Angeles Times,,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,,Telephone Interview,
USLAT.79SEP09.R58,Somewhat favorable,38,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...President Jimmy Carter?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",,,09/30/1979,Los Angeles Times,,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,,Telephone Interview,
USLAT.79SEP09.R58,Somewhat unfavorable,28,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...President Jimmy Carter?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",,,09/30/1979,Los Angeles Times,,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,,Telephone Interview,
USLAT.79SEP09.R58,Very unfavorable,16,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...President Jimmy Carter?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",,,09/30/1979,Los Angeles Times,,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,,Telephone Interview,
USLAT.79SEP09.R58,Not sure if favorable or unfavorable,1,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...President Jimmy Carter?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",,,09/30/1979,Los Angeles Times,,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,,Telephone Interview,
USLAT.79SEP09.R58,Haven't heard enough about yet,1,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...President Jimmy Carter?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",,,09/30/1979,Los Angeles Times,,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,,Telephone Interview,
USLAT.79SEP09.R58,Refused,2,"(Now, I'm going to read the names of some people in the news.  As I read each name, please tell me whether or not you have heard enough about that person yet to make a judgment about him.  And if you have, then I'd like to know your general impression.) What is your impression of...President Jimmy Carter?  As of today is it very favorable, somewhat favorable, somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",,,09/30/1979,Los Angeles Times,,Los Angeles Times Poll,09/9/1979,09/14/1979,Y,National adult,1448,,Telephone Interview,
USLAT.20.R19,Very favorable,22,"What is your impression of Jimmy Carter? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",,,12/1/1979,Los Angeles Times,,Los Angeles Times Poll,12/9/1979,12/12/1979,Y,National adult,1574,,Telephone Interview,
USLAT.20.R19,Somewhat favorable,43,"What is your impression of Jimmy Carter? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",,,12/1/1979,Los Angeles Times,,Los Angeles Times Poll,12/9/1979,12/12/1979,Y,National adult,1574,,Telephone Interview,
USLAT.20.R19,Somewhat unfavorable,22,"What is your impression of Jimmy Carter? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",,,12/1/1979,Los Angeles Times,,Los Angeles Times Poll,12/9/1979,12/12/1979,Y,National adult,1574,,Telephone Interview,
USLAT.20.R19,Very unfavorable,10,"What is your impression of Jimmy Carter? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",,,12/1/1979,Los Angeles Times,,Los Angeles Times Poll,12/9/1979,12/12/1979,Y,National adult,1574,,Telephone Interview,
USLAT.20.R19,Not sure,2,"What is your impression of Jimmy Carter? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",,,12/1/1979,Los Angeles Times,,Los Angeles Times Poll,12/9/1979,12/12/1979,Y,National adult,1574,,Telephone Interview,
USLAT.20.R19,No answer,1,"What is your impression of Jimmy Carter? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",,,12/1/1979,Los Angeles Times,,Los Angeles Times Poll,12/9/1979,12/12/1979,Y,National adult,1574,,Telephone Interview,
USMS.ATS15.R28,"Warm, 51 degrees-100 degrees",50,"(Now, I'd like you to rate your feelings toward some individuals in the news on the same zero-to-one hundred scale (with one hundred meaning a very warm, favorable feeling: zero meaning a very cold, unfavorable feeling: and fifty meaning not particularly warm or cold). If you've never heard of the person, just tell me, and we'll move on to the next one. (Randomized) (Warm: 51 degrees - 100 degrees, Neutral: 50 degrees, Cold: 0 degrees - 49 degrees).)... Jimmy Carter",Average 57 degrees,,03/31/1991,"Market Strategies, Inc.",Americans Talk Issues Foundation,New World Order--What The Peace Should Be,03/19/1991,03/24/1991,Y,National adult,1004,,Telephone Interview,
USMS.ATS15.R28,"Neutral, 50 degrees",23,"(Now, I'd like you to rate your feelings toward some individuals in the news on the same zero-to-one hundred scale (with one hundred meaning a very warm, favorable feeling: zero meaning a very cold, unfavorable feeling: and fifty meaning not particularly warm or cold). If you've never heard of the person, just tell me, and we'll move on to the next one. (Randomized) (Warm: 51 degrees - 100 degrees, Neutral: 50 degrees, Cold: 0 degrees - 49 degrees).)... Jimmy Carter",Average 57 degrees,,03/31/1991,"Market Strategies, Inc.",Americans Talk Issues Foundation,New World Order--What The Peace Should Be,03/19/1991,03/24/1991,Y,National adult,1004,,Telephone Interview,
USMS.ATS15.R28,"Cold, 0 degrees-49 degrees",24,"(Now, I'd like you to rate your feelings toward some individuals in the news on the same zero-to-one hundred scale (with one hundred meaning a very warm, favorable feeling: zero meaning a very cold, unfavorable feeling: and fifty meaning not particularly warm or cold). If you've never heard of the person, just tell me, and we'll move on to the next one. (Randomized) (Warm: 51 degrees - 100 degrees, Neutral: 50 degrees, Cold: 0 degrees - 49 degrees).)... Jimmy Carter",Average 57 degrees,,03/31/1991,"Market Strategies, Inc.",Americans Talk Issues Foundation,New World Order--What The Peace Should Be,03/19/1991,03/24/1991,Y,National adult,1004,,Telephone Interview,
USMS.ATS15.R28,Don't know/Refused,2,"(Now, I'd like you to rate your feelings toward some individuals in the news on the same zero-to-one hundred scale (with one hundred meaning a very warm, favorable feeling: zero meaning a very cold, unfavorable feeling: and fifty meaning not particularly warm or cold). If you've never heard of the person, just tell me, and we'll move on to the next one. (Randomized) (Warm: 51 degrees - 100 degrees, Neutral: 50 degrees, Cold: 0 degrees - 49 degrees).)... Jimmy Carter",Average 57 degrees,,03/31/1991,"Market Strategies, Inc.",Americans Talk Issues Foundation,New World Order--What The Peace Should Be,03/19/1991,03/24/1991,Y,National adult,1004,,Telephone Interview,
USCAMREP.77APR.R045,Yes--favorable,37,"Have you heard about President (Jimmy) Carter's energy program that he recently announced? (IF YES, ask:) Do you have a generally favorable or unfavorable opinion of the program?",,,04/1/1977,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,04/1/1977,04/30/1977,N,National adult,1500,,Face-to-face interview,Sample size is approximate.
USCAMREP.77APR.R045,Yes--unfavorable,21,"Have you heard about President (Jimmy) Carter's energy program that he recently announced? (IF YES, ask:) Do you have a generally favorable or unfavorable opinion of the program?",,,04/1/1977,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,04/1/1977,04/30/1977,N,National adult,1500,,Face-to-face interview,Sample size is approximate.
USCAMREP.77APR.R045,Yes--don't know (vol.),24,"Have you heard about President (Jimmy) Carter's energy program that he recently announced? (IF YES, ask:) Do you have a generally favorable or unfavorable opinion of the program?",,,04/1/1977,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,04/1/1977,04/30/1977,N,National adult,1500,,Face-to-face interview,Sample size is approximate.
USCAMREP.77APR.R045,Have not heard,19,"Have you heard about President (Jimmy) Carter's energy program that he recently announced? (IF YES, ask:) Do you have a generally favorable or unfavorable opinion of the program?",,,04/1/1977,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,04/1/1977,04/30/1977,N,National adult,1500,,Face-to-face interview,Sample size is approximate.
USWASHP.79MAY.R08F,Mean rating = 3.8,,"(Thinking of Jimmy Carter, I'd like to know how you would rate him in several areas on a scale of zero to 10, with zero being the most unfavorable rating and 10 the most favorable rating, and 1 through 9 standing for in between ratings. If you feel you don't know enough to give a rating in a particular area, please just say so.)... On his handling of the economy?",,,05/1/1979,Washington Post,,Washington Post Poll,05/1/1979,05/31/1979,N,National adult,2851,,Telephone Interview,
USGALLUP.1196.R04D,+5,9,(You will notice that the ten boxes on this scale go from the highest position of plus five for someone you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone you have a very unfavorable opinion of. How far up or down the scale would you rate each of the following?)... Jimmy Carter,,,06/14/1982,Gallup Organization,,Gallup Poll (AIPO),06/11/1982,06/14/1982,Y,National Adult,1504,,Face-to-face interview,
USGALLUP.1196.R04D,+4,8,(You will notice that the ten boxes on this scale go from the highest position of plus five for someone you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone you have a very unfavorable opinion of. How far up or down the scale would you rate each of the following?)... Jimmy Carter,,,06/14/1982,Gallup Organization,,Gallup Poll (AIPO),06/11/1982,06/14/1982,Y,National Adult,1504,,Face-to-face interview,
USGALLUP.1196.R04D,+3,13,(You will notice that the ten boxes on this scale go from the highest position of plus five for someone you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone you have a very unfavorable opinion of. How far up or down the scale would you rate each of the following?)... Jimmy Carter,,,06/14/1982,Gallup Organization,,Gallup Poll (AIPO),06/11/1982,06/14/1982,Y,National Adult,1504,,Face-to-face interview,
USGALLUP.1196.R04D,+2,14,(You will notice that the ten boxes on this scale go from the highest position of plus five for someone you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone you have a very unfavorable opinion of. How far up or down the scale would you rate each of the following?)... Jimmy Carter,,,06/14/1982,Gallup Organization,,Gallup Poll (AIPO),06/11/1982,06/14/1982,Y,National Adult,1504,,Face-to-face interview,
USGALLUP.1196.R04D,+1,16,(You will notice that the ten boxes on this scale go from the highest position of plus five for someone you have a very favorable opinion of--all the way down to the lowest position of minus five--for someone you have a very unfavorable opinion of. How far up or down the scale would you rate each of the following?)... Jimmy Carter,,,06/14/1982,Gallup Organization,,Gallup Poll (AIPO),06/11/1982,06/14/1982,Y,National Adult,1504,,Face-to-face interview,
