QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USYANKP.072800.R13H,Not familiar,26,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Elizabeth Dole",,,07/28/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,07/26/2000,07/27/2000,Y,National adult,1255,Q13H,Telephone Interview,
USYANKP.072800.R13H,Not sure,3,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Elizabeth Dole",,,07/28/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,07/26/2000,07/27/2000,Y,National adult,1255,Q13H,Telephone Interview,
USODFOX.061099.R2C,Favorable,63,"(I'm going to read the names of some prominent people. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Elizabeth Dole",,,06/10/1999,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,06/2/1999,06/3/1999,Y,National registered adult,924,,Telephone Interview,
USODFOX.061099.R2C,Unfavorable,18,"(I'm going to read the names of some prominent people. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Elizabeth Dole",,,06/10/1999,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,06/2/1999,06/3/1999,Y,National registered adult,924,,Telephone Interview,
USODFOX.061099.R2C,Can't say (vol.),16,"(I'm going to read the names of some prominent people. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Elizabeth Dole",,,06/10/1999,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,06/2/1999,06/3/1999,Y,National registered adult,924,,Telephone Interview,
USODFOX.061099.R2C,Never heard of,3,"(I'm going to read the names of some prominent people. Please tell me whether you have a generally favorable or unfavorable opinion of each one. If you've never heard of someone, please just say so.)... Elizabeth Dole",,,06/10/1999,Opinion Dynamics,Fox News,Fox News/Opinion Dynamics Poll,06/2/1999,06/3/1999,Y,National registered adult,924,,Telephone Interview,
USTARR.102896.R2,Favorable,47,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",,,10/29/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,10/23/1996,10/28/1996,Y,National likely voters,1000,,Telephone Interview,"Interviews conducted Oct. 23-24, 27-28"
USTARR.102896.R2,Unfavorable,44,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",,,10/29/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,10/23/1996,10/28/1996,Y,National likely voters,1000,,Telephone Interview,"Interviews conducted Oct. 23-24, 27-28"
USTARR.102896.R2,No opinion,9,"(Now, I would like to read you the names of some individuals who have been mentioned in the news recently. For each one, please tell me whether you have a favorable or an unfavorable impression of that person. If you do not recognize the name, just say so.)... Bob Dole",,,10/29/1996,The Tarrance Group; Lake Research,Hotline; Tarrance Group; Lake Research,HOTLINE/Battleground Tracking Poll,10/23/1996,10/28/1996,Y,National likely voters,1000,,Telephone Interview,"Interviews conducted Oct. 23-24, 27-28"
USWASHP.96NOV6.R31A,Too favorable,6,"Thinking about the way the news media reported on (Bob) Dole's presidential election campaign, would you say that they were too favorable, too negative, or would you say that they treated Dole about right?",,,01/14/1997,Henry J. Kaiser Family Foundation; Washington Post; Harvard University,,Politics '96--Wave 2 Poll,11/6/1996,11/10/1996,Y,National adult,1910,,"Telephone Interview, Landline","The sponsors were the Washington Post, the Henry J. Kaiser Family Foundation, and Harvard University."
USWASHP.96NOV6.R31A,Too negative,36,"Thinking about the way the news media reported on (Bob) Dole's presidential election campaign, would you say that they were too favorable, too negative, or would you say that they treated Dole about right?",,,01/14/1997,Henry J. Kaiser Family Foundation; Washington Post; Harvard University,,Politics '96--Wave 2 Poll,11/6/1996,11/10/1996,Y,National adult,1910,,"Telephone Interview, Landline","The sponsors were the Washington Post, the Henry J. Kaiser Family Foundation, and Harvard University."
USWASHP.96NOV6.R31A,About right,56,"Thinking about the way the news media reported on (Bob) Dole's presidential election campaign, would you say that they were too favorable, too negative, or would you say that they treated Dole about right?",,,01/14/1997,Henry J. Kaiser Family Foundation; Washington Post; Harvard University,,Politics '96--Wave 2 Poll,11/6/1996,11/10/1996,Y,National adult,1910,,"Telephone Interview, Landline","The sponsors were the Washington Post, the Henry J. Kaiser Family Foundation, and Harvard University."
USWASHP.96NOV6.R31A,No opinion,2,"Thinking about the way the news media reported on (Bob) Dole's presidential election campaign, would you say that they were too favorable, too negative, or would you say that they treated Dole about right?",,,01/14/1997,Henry J. Kaiser Family Foundation; Washington Post; Harvard University,,Politics '96--Wave 2 Poll,11/6/1996,11/10/1996,Y,National adult,1910,,"Telephone Interview, Landline","The sponsors were the Washington Post, the Henry J. Kaiser Family Foundation, and Harvard University."
USYANKP.061199.R03C,Favorable,52,"(I'm going to read you the names of some people running for president. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Former Red Cross President Elizabeth Dole",,,06/11/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,06/9/1999,06/10/1999,Y,National adult,1031,Q3C,Telephone Interview,
USYANKP.061199.R03C,Unfavorable,27,"(I'm going to read you the names of some people running for president. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Former Red Cross President Elizabeth Dole",,,06/11/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,06/9/1999,06/10/1999,Y,National adult,1031,Q3C,Telephone Interview,
USYANKP.061199.R03C,Not familiar,18,"(I'm going to read you the names of some people running for president. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Former Red Cross President Elizabeth Dole",,,06/11/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,06/9/1999,06/10/1999,Y,National adult,1031,Q3C,Telephone Interview,
USYANKP.061199.R03C,Not sure,3,"(I'm going to read you the names of some people running for president. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Former Red Cross President Elizabeth Dole",,,06/11/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,06/9/1999,06/10/1999,Y,National adult,1031,Q3C,Telephone Interview,
USYANKP.010799.R12I,Favorable,60,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Elizabeth Dole",,,01/7/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,01/7/1999,01/7/1999,Y,National adult,1067,Q12I,Telephone Interview,
USYANKP.010799.R12I,Unfavorable,15,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Elizabeth Dole",,,01/7/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,01/7/1999,01/7/1999,Y,National adult,1067,Q12I,Telephone Interview,
USYANKP.010799.R12I,Not familiar,22,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Elizabeth Dole",,,01/7/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,01/7/1999,01/7/1999,Y,National adult,1067,Q12I,Telephone Interview,
USYANKP.010799.R12I,Not sure,3,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Elizabeth Dole",,,01/7/1999,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,01/7/1999,01/7/1999,Y,National adult,1067,Q12I,Telephone Interview,
USLAT.020199.R07,Haven't heard enough,31,"What is your impression of Elizabeth Dole? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about her to say?",,Registered voters,02/1/1999,Los Angeles Times,,Los Angeles Times Poll,01/27/1999,01/29/1999,Y,National adult,960,,Telephone Interview,
USLAT.020199.R07,Favorable,52,"What is your impression of Elizabeth Dole? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about her to say?",,Registered voters,02/1/1999,Los Angeles Times,,Los Angeles Times Poll,01/27/1999,01/29/1999,Y,National adult,960,,Telephone Interview,
USLAT.020199.R07,Unfavorable,13,"What is your impression of Elizabeth Dole? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about her to say?",,Registered voters,02/1/1999,Los Angeles Times,,Los Angeles Times Poll,01/27/1999,01/29/1999,Y,National adult,960,,Telephone Interview,
USLAT.020199.R07,Don't know,4,"What is your impression of Elizabeth Dole? As of today, is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about her to say?",,Registered voters,02/1/1999,Los Angeles Times,,Los Angeles Times Poll,01/27/1999,01/29/1999,Y,National adult,960,,Telephone Interview,
USGALLUP.99FY19.R2S,Favorable,75,"(I'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) How about... Former Red Cross President Elizabeth Dole?",,,03/10/1999,Gallup Organization,,Gallup Poll,02/19/1999,02/21/1999,Y,National Adult,1014,,Telephone Interview,
USGALLUP.99FY19.R2S,Unfavorable,10,"(I'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) How about... Former Red Cross President Elizabeth Dole?",,,03/10/1999,Gallup Organization,,Gallup Poll,02/19/1999,02/21/1999,Y,National Adult,1014,,Telephone Interview,
USGALLUP.99FY19.R2S,Never heard of,6,"(I'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) How about... Former Red Cross President Elizabeth Dole?",,,03/10/1999,Gallup Organization,,Gallup Poll,02/19/1999,02/21/1999,Y,National Adult,1014,,Telephone Interview,
USGALLUP.99FY19.R2S,No opinion,9,"(I'd like to get your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) How about... Former Red Cross President Elizabeth Dole?",,,03/10/1999,Gallup Organization,,Gallup Poll,02/19/1999,02/21/1999,Y,National Adult,1014,,Telephone Interview,
USGALLUP.97DC18.R07D,Favorable,57,"(I'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) What is your overall opinion of...Bob Dole?",,,12/1/1997,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/18/1997,12/21/1997,Y,National adult,1005,,Telephone Interview,
USGALLUP.97DC18.R07D,Unfavorable,33,"(I'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) What is your overall opinion of...Bob Dole?",,,12/1/1997,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/18/1997,12/21/1997,Y,National adult,1005,,Telephone Interview,
USGALLUP.97DC18.R07D,"Heard of, no opinion (vol.)",7,"(I'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) What is your overall opinion of...Bob Dole?",,,12/1/1997,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/18/1997,12/21/1997,Y,National adult,1005,,Telephone Interview,
USGALLUP.97DC18.R07D,Never heard of (vol.),1,"(I'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) What is your overall opinion of...Bob Dole?",,,12/1/1997,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/18/1997,12/21/1997,Y,National adult,1005,,Telephone Interview,
USGALLUP.97DC18.R07D,Refused,3,"(I'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.) What is your overall opinion of...Bob Dole?",,,12/1/1997,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,12/18/1997,12/21/1997,Y,National adult,1005,,Telephone Interview,
USCBSNYT.110396.R03,Favorable,30,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",,Registered voters,11/3/1996,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1996,11/2/1996,Y,National adult,1919,,Telephone Interview,
USCBSNYT.110396.R03,Not favorable,43,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",,Registered voters,11/3/1996,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1996,11/2/1996,Y,National adult,1919,,Telephone Interview,
USCBSNYT.110396.R03,Undecided,21,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",,Registered voters,11/3/1996,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1996,11/2/1996,Y,National adult,1919,,Telephone Interview,
USCBSNYT.110396.R03,Haven't heard enough,4,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",,Registered voters,11/3/1996,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1996,11/2/1996,Y,National adult,1919,,Telephone Interview,
USCBSNYT.110396.R03,Refused,2,"Is your opinion of Bob Dole favorable, not favorable, undecided, or haven't you heard enough about Bob Dole yet to have an opinion?",,Registered voters,11/3/1996,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1996,11/2/1996,Y,National adult,1919,,Telephone Interview,
USYANKP.121396.R03E,Favorable,46,"(I'm going to read you the names of some political organizations and leaders in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person or organization, or whether you are not familiar enough with that person or organization to say one way or the other.)... Bob Dole",,,12/13/1996,Yankelovich Partners,Time; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,12/11/1996,12/12/1996,Y,National adult,818,,Telephone Interview,
USYANKP.121396.R03E,Unfavorable,42,"(I'm going to read you the names of some political organizations and leaders in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person or organization, or whether you are not familiar enough with that person or organization to say one way or the other.)... Bob Dole",,,12/13/1996,Yankelovich Partners,Time; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,12/11/1996,12/12/1996,Y,National adult,818,,Telephone Interview,
USYANKP.121396.R03E,Not familiar,9,"(I'm going to read you the names of some political organizations and leaders in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person or organization, or whether you are not familiar enough with that person or organization to say one way or the other.)... Bob Dole",,,12/13/1996,Yankelovich Partners,Time; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,12/11/1996,12/12/1996,Y,National adult,818,,Telephone Interview,
USYANKP.121396.R03E,Not sure,3,"(I'm going to read you the names of some political organizations and leaders in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of that person or organization, or whether you are not familiar enough with that person or organization to say one way or the other.)... Bob Dole",,,12/13/1996,Yankelovich Partners,Time; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,12/11/1996,12/12/1996,Y,National adult,818,,Telephone Interview,
USYANKP.072800.R13G,Favorable,51,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Bob Dole",,,07/28/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,07/26/2000,07/27/2000,Y,National adult,1255,Q13G,Telephone Interview,
USYANKP.072800.R13G,Unfavorable,32,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Bob Dole",,,07/28/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,07/26/2000,07/27/2000,Y,National adult,1255,Q13G,Telephone Interview,
USYANKP.072800.R13G,Not familiar,15,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Bob Dole",,,07/28/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,07/26/2000,07/27/2000,Y,National adult,1255,Q13G,Telephone Interview,
USYANKP.072800.R13G,Not sure,2,"(I'm going to read you the names of some people in the news today. Please tell me whether you have generally favorable or generally unfavorable impressions of each, or whether you are not familiar enough to say one way or another.)... Bob Dole",,,07/28/2000,"Yankelovich Partners, Inc.",Time Magazine; Cable News Network (CNN),Time/CNN/Yankelovich Partners Poll,07/26/2000,07/27/2000,Y,National adult,1255,Q13G,Telephone Interview,
USPENN.96ELEC.R033,Very favorable,22,"In general, do you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable view of Bob Dole?",,,11/1/1996,Penn & Schoen Associates,Democratic Leadership Council,Post Election Poll,11/9/1996,11/11/1996,Y,National registered voters,1200,,Telephone Interview,
USPENN.96ELEC.R033,Somewhat favorable,36,"In general, do you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable view of Bob Dole?",,,11/1/1996,Penn & Schoen Associates,Democratic Leadership Council,Post Election Poll,11/9/1996,11/11/1996,Y,National registered voters,1200,,Telephone Interview,
USPENN.96ELEC.R033,Somewhat unfavorable,19,"In general, do you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable view of Bob Dole?",,,11/1/1996,Penn & Schoen Associates,Democratic Leadership Council,Post Election Poll,11/9/1996,11/11/1996,Y,National registered voters,1200,,Telephone Interview,
USPENN.96ELEC.R033,Very unfavorable,20,"In general, do you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable view of Bob Dole?",,,11/1/1996,Penn & Schoen Associates,Democratic Leadership Council,Post Election Poll,11/9/1996,11/11/1996,Y,National registered voters,1200,,Telephone Interview,
USPENN.96ELEC.R033,Don't know,3,"In general, do you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable view of Bob Dole?",,,11/1/1996,Penn & Schoen Associates,Democratic Leadership Council,Post Election Poll,11/9/1996,11/11/1996,Y,National registered voters,1200,,Telephone Interview,
USABCWP.090799.R14C,Favorable,60,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Elizabeth Dole?",,,09/7/1999,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,08/30/1999,09/2/1999,Y,National adult,1526,Q14C,Telephone Interview,
USABCWP.090799.R14C,Unfavorable,19,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Elizabeth Dole?",,,09/7/1999,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,08/30/1999,09/2/1999,Y,National adult,1526,Q14C,Telephone Interview,
USABCWP.090799.R14C,No opinion,21,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Elizabeth Dole?",,,09/7/1999,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,08/30/1999,09/2/1999,Y,National adult,1526,Q14C,Telephone Interview,
USGALLUP.97AP11.R03C,Favorable,53,"(We'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",* = less than .5 percent,,04/1/1997,Gallup Organization,,Gallup/CNN/USA Today Poll,04/11/1997,04/13/1997,Y,National adult,1003,,Telephone Interview,
USGALLUP.97AP11.R03C,Unfavorable,39,"(We'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",* = less than .5 percent,,04/1/1997,Gallup Organization,,Gallup/CNN/USA Today Poll,04/11/1997,04/13/1997,Y,National adult,1003,,Telephone Interview,
USGALLUP.97AP11.R03C,"Heard of, no opinion (vol.)",7,"(We'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",* = less than .5 percent,,04/1/1997,Gallup Organization,,Gallup/CNN/USA Today Poll,04/11/1997,04/13/1997,Y,National adult,1003,,Telephone Interview,
USGALLUP.97AP11.R03C,Never heard of,1,"(We'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",* = less than .5 percent,,04/1/1997,Gallup Organization,,Gallup/CNN/USA Today Poll,04/11/1997,04/13/1997,Y,National adult,1003,,Telephone Interview,
USGALLUP.97AP11.R03C,Refused,*,"(We'd like your overall opinion of some people in the news. As I read each name, please say if you have a favorable or unfavorable opinion of this person--or if you have never heard of him or her.)... Bob Dole",* = less than .5 percent,,04/1/1997,Gallup Organization,,Gallup/CNN/USA Today Poll,04/11/1997,04/13/1997,Y,National adult,1003,,Telephone Interview,
USWASHP.021599.R14H,Favorable,57,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Elizabeth Dole?",,,02/15/1999,Washington Post,,Washington Post Poll,02/12/1999,02/14/1999,Y,National adult,1010,Q14H,Telephone Interview,
USWASHP.021599.R14H,Unfavorable,13,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Elizabeth Dole?",,,02/15/1999,Washington Post,,Washington Post Poll,02/12/1999,02/14/1999,Y,National adult,1010,Q14H,Telephone Interview,
USWASHP.021599.R14H,Didn't know enough to say/No opinion,30,"(I'm going to read you a few names. For each, please tell me if you have a favorable or unfavorable impression of that person, or perhaps you don't know enough to say.) How about... Elizabeth Dole?",,,02/15/1999,Washington Post,,Washington Post Poll,02/12/1999,02/14/1999,Y,National adult,1010,Q14H,Telephone Interview,
USCBS.061199.R22,Favorable,27,"(I'm going to name some possible presidential candidates and ask what you think of them.)... Is your opinion of...Elizabeth Dole ...favorable, not favorable, undecided, or haven't you heard enough about Elizabeth Dole yet to have an opinion?",,Registered voters,06/11/1999,CBS News,,CBS News Poll,06/5/1999,06/6/1999,Y,National adult,1003,Q22,Telephone Interview,
USCBS.061199.R22,Not favorable,24,"(I'm going to name some possible presidential candidates and ask what you think of them.)... Is your opinion of...Elizabeth Dole ...favorable, not favorable, undecided, or haven't you heard enough about Elizabeth Dole yet to have an opinion?",,Registered voters,06/11/1999,CBS News,,CBS News Poll,06/5/1999,06/6/1999,Y,National adult,1003,Q22,Telephone Interview,
