QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
31118061.00000,Trump including leaners,43,"If the (2020) election for president were being held today, and the candidates were Joe Biden, the Democrat, and Donald Trump, the Republican, for whom would you vote? (If Undecided, ask:) As of today, do you lean more toward Joe Biden, the Democrat, or Donald Trump, the Republican?",,,11/2/2020,Quinnipiac University Polling Institute,,"Florida And Ohio: Biden Has The Edge Over Trump, Quinnipiac University Poll Finds; Nationally, Biden Maintains A Strong Lead",10/28/2020,11/1/2020,Y,Ohio likely voters,1440,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118061.00000,Someone else (Vol.),2,"If the (2020) election for president were being held today, and the candidates were Joe Biden, the Democrat, and Donald Trump, the Republican, for whom would you vote? (If Undecided, ask:) As of today, do you lean more toward Joe Biden, the Democrat, or Donald Trump, the Republican?",,,11/2/2020,Quinnipiac University Polling Institute,,"Florida And Ohio: Biden Has The Edge Over Trump, Quinnipiac University Poll Finds; Nationally, Biden Maintains A Strong Lead",10/28/2020,11/1/2020,Y,Ohio likely voters,1440,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118061.00000,Don't know/No answer,8,"If the (2020) election for president were being held today, and the candidates were Joe Biden, the Democrat, and Donald Trump, the Republican, for whom would you vote? (If Undecided, ask:) As of today, do you lean more toward Joe Biden, the Democrat, or Donald Trump, the Republican?",,,11/2/2020,Quinnipiac University Polling Institute,,"Florida And Ohio: Biden Has The Edge Over Trump, Quinnipiac University Poll Finds; Nationally, Biden Maintains A Strong Lead",10/28/2020,11/1/2020,Y,Ohio likely voters,1440,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00022,Biden,53,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00022,Trump,41,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00022,Both (Vol.),*,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00022,Neither (Vol.),4,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00022,No opinion,1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118067.00011,Biden,51,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 892),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Arizona adults,1001,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118067.00011,Trump,43,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 892),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Arizona adults,1001,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118067.00011,Both (Vol.),1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 892),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Arizona adults,1001,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118067.00011,Neither (Vol.),4,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 892),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Arizona adults,1001,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118067.00011,No opinion,1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 892),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Arizona adults,1001,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118055.00007,Trump,46,Who do you trust more to handle...fracking in Pennsylvania -- (Donald) Trump or (Joe) Biden?,,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00007,Biden,42,Who do you trust more to handle...fracking in Pennsylvania -- (Donald) Trump or (Joe) Biden?,,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00007,Both (Vol.),1,Who do you trust more to handle...fracking in Pennsylvania -- (Donald) Trump or (Joe) Biden?,,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00007,Neither (Vol.),6,Who do you trust more to handle...fracking in Pennsylvania -- (Donald) Trump or (Joe) Biden?,,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00007,No opinion,5,Who do you trust more to handle...fracking in Pennsylvania -- (Donald) Trump or (Joe) Biden?,,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118068.00010,Biden,49,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clean plan for solving the country's problems",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00010,Trump,44,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clean plan for solving the country's problems",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00010,Both (Vol.),1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clean plan for solving the country's problems",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00010,Neither (Vol.),5,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clean plan for solving the country's problems",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00010,No opinion,1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clean plan for solving the country's problems",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00020,Biden,60,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Will unite the country and not divide it",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00020,Trump,33,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Will unite the country and not divide it",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00020,Both (Vol.),*,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Will unite the country and not divide it",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00020,Neither (Vol.),5,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Will unite the country and not divide it",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118043.00020,No opinion,1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)...Will unite the country and not divide it",* = Less than .5 percent.,Registered voters (N = 917),10/28/2020,SSRS,CNN,Biden continues to hold nationwide advantage in final days of 2020 race,10/23/2020,10/26/2020,Y,National adult,349,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118057.00000,Biden including leaners,50,"If the (2020) election for president were being held today, and the candidates were Joe Biden the Democrat and Donald Trump the Republican, for whom would you vote? (If Undecided, ask:) As of today, do you lean more toward Joe Biden the Democrat or Donald Trump the Republican?",,,11/2/2020,Quinnipiac University Polling Institute,,"Florida And Ohio: Biden Has The Edge Over Trump, Quinnipiac University Poll Finds; Nationally, Biden Maintains A Strong Lead",10/28/2020,11/1/2020,Y,National adult,1516,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118057.00000,Trump including leaners,39,"If the (2020) election for president were being held today, and the candidates were Joe Biden the Democrat and Donald Trump the Republican, for whom would you vote? (If Undecided, ask:) As of today, do you lean more toward Joe Biden the Democrat or Donald Trump the Republican?",,,11/2/2020,Quinnipiac University Polling Institute,,"Florida And Ohio: Biden Has The Edge Over Trump, Quinnipiac University Poll Finds; Nationally, Biden Maintains A Strong Lead",10/28/2020,11/1/2020,Y,National adult,1516,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118057.00000,Someone else (Vol.),2,"If the (2020) election for president were being held today, and the candidates were Joe Biden the Democrat and Donald Trump the Republican, for whom would you vote? (If Undecided, ask:) As of today, do you lean more toward Joe Biden the Democrat or Donald Trump the Republican?",,,11/2/2020,Quinnipiac University Polling Institute,,"Florida And Ohio: Biden Has The Edge Over Trump, Quinnipiac University Poll Finds; Nationally, Biden Maintains A Strong Lead",10/28/2020,11/1/2020,Y,National adult,1516,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118057.00000,Don't know/No answer,9,"If the (2020) election for president were being held today, and the candidates were Joe Biden the Democrat and Donald Trump the Republican, for whom would you vote? (If Undecided, ask:) As of today, do you lean more toward Joe Biden the Democrat or Donald Trump the Republican?",,,11/2/2020,Quinnipiac University Polling Institute,,"Florida And Ohio: Biden Has The Edge Over Trump, Quinnipiac University Poll Finds; Nationally, Biden Maintains A Strong Lead",10/28/2020,11/1/2020,Y,National adult,1516,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118055.00014,Trump,40,Who do you think...better understands the problems of people like you -- (Donald) Trump or (Joe) Biden?,* = Less than .5 percent.,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00014,Biden,49,Who do you think...better understands the problems of people like you -- (Donald) Trump or (Joe) Biden?,* = Less than .5 percent.,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00014,Both (Vol.),*,Who do you think...better understands the problems of people like you -- (Donald) Trump or (Joe) Biden?,* = Less than .5 percent.,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00014,Neither (Vol.),8,Who do you think...better understands the problems of people like you -- (Donald) Trump or (Joe) Biden?,* = Less than .5 percent.,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118055.00014,No opinion,2,Who do you think...better understands the problems of people like you -- (Donald) Trump or (Joe) Biden?,* = Less than .5 percent.,,11/1/2020,Abt Associates,ABC News; Washington Post,Florida maintains toss-up status while Biden leads slightly in Pennsylvania,10/24/2020,10/29/2020,Y,Adult residents of Pennsylvania,637,,"Telephone Interview, Cell Phone; Telephone Interview, Landline; Computer-Assisted telephone interview (CATI)",
31118068.00012,Biden,51,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00012,Trump,42,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00012,Both (Vol.),1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00012,Neither (Vol.),4,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118068.00012,No opinion,1,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Cares about people like you",,Registered voters (N = 932),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,North Carolina adults,1007,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118062.00004,Strongly support,83,"Would you say that you strongly support Joe Biden and Kamala Harris/Donald Trump and Mike Pence/Other (for president in 2020), somewhat support them, or do you think that you might vote differently on Election Day?",,Registered voters who chose a candidate (97% of registered voters),11/2/2020,Marist College Institute for Public Opinion,NBC News,Biden Up by Five Points in Pennsylvania,10/29/2020,11/1/2020,Y,Pennsylvania adults,1106,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118062.00004,Somewhat support,14,"Would you say that you strongly support Joe Biden and Kamala Harris/Donald Trump and Mike Pence/Other (for president in 2020), somewhat support them, or do you think that you might vote differently on Election Day?",,Registered voters who chose a candidate (97% of registered voters),11/2/2020,Marist College Institute for Public Opinion,NBC News,Biden Up by Five Points in Pennsylvania,10/29/2020,11/1/2020,Y,Pennsylvania adults,1106,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118062.00004,Might vote differently,2,"Would you say that you strongly support Joe Biden and Kamala Harris/Donald Trump and Mike Pence/Other (for president in 2020), somewhat support them, or do you think that you might vote differently on Election Day?",,Registered voters who chose a candidate (97% of registered voters),11/2/2020,Marist College Institute for Public Opinion,NBC News,Biden Up by Five Points in Pennsylvania,10/29/2020,11/1/2020,Y,Pennsylvania adults,1106,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118062.00004,Unsure,1,"Would you say that you strongly support Joe Biden and Kamala Harris/Donald Trump and Mike Pence/Other (for president in 2020), somewhat support them, or do you think that you might vote differently on Election Day?",,Registered voters who chose a candidate (97% of registered voters),11/2/2020,Marist College Institute for Public Opinion,NBC News,Biden Up by Five Points in Pennsylvania,10/29/2020,11/1/2020,Y,Pennsylvania adults,1106,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118065.00008,Biden,49,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 920),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Wisconsin adults,1006,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118065.00008,Trump,43,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 920),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Wisconsin adults,1006,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118065.00008,Both (Vol.),*,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 920),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Wisconsin adults,1006,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
31118065.00008,Neither (Vol.),6,"(Thinking about the following characteristics and qualities, please say whether you think each one applies more to Joe Biden or more to Donald Trump. Please feel free to name a (2020 presidential) candidate even if you may not support him.)... Has a clear plan for solving the country's problems",* = Less than .5 percent.,Registered voters (N = 920),10/31/2020,SSRS,CNN,"Biden leads in Michigan and Wisconsin as campaign ends, with tighter races in Arizona and North Carolina",10/23/2020,10/30/2020,Y,Wisconsin adults,1006,,"Telephone Interview, Cell Phone; Telephone Interview, Landline",
