QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USABCHS.102880.R4,Not sure,7,"Now, if you had to choose between Ronald Reagan, Jimmy Carter and John Anderson, which one do you feel would inspire more confidence in the White House?",,,10/28/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/26/1980,Y,Likely voters,5984,,Telephone Interview,,False
USABCHS.102880.R2D,Agree,45,"(Now let me read you some statements about the candidates for President and the campaign. For each, tell me if you tend to agree or disagree.)...Even though President Carter's first term record has not been good, Ronald Reagan would be an even greater risk in the White House.",,,10/28/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/26/1980,Y,Likely voters,5984,,Telephone Interview,,False
USABCHS.102880.R2D,Disagree,50,"(Now let me read you some statements about the candidates for President and the campaign. For each, tell me if you tend to agree or disagree.)...Even though President Carter's first term record has not been good, Ronald Reagan would be an even greater risk in the White House.",,,10/28/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/26/1980,Y,Likely voters,5984,,Telephone Interview,,False
USABCHS.102880.R2D,Not sure,5,"(Now let me read you some statements about the candidates for President and the campaign. For each, tell me if you tend to agree or disagree.)...Even though President Carter's first term record has not been good, Ronald Reagan would be an even greater risk in the White House.",,,10/28/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/26/1980,Y,Likely voters,5984,,Telephone Interview,,False
USCBSNYT.110280.R04,Carter,45,"What if John Anderson were not a candidate for President? If the (1980) Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R04,Reagan,48,"What if John Anderson were not a candidate for President? If the (1980) Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R04,Wouldn't vote (Vol.),2,"What if John Anderson were not a candidate for President? If the (1980) Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R04,No opinion,5,"What if John Anderson were not a candidate for President? If the (1980) Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBS.202980.R03,Carter,36,Which candidate do you think did the best job--or won the (1980 Presidential) debate--Carter or Reagan?,,Watched/listened to debate (83%),10/29/1980,CBS News,,CBS News Poll,10/28/1980,10/28/1980,Y,Registered voters,1019,,Telephone Interview,Reinterviews of 1019 registered voters from a sample of 1259 registered voters originally interviewed 10/26-27/80. Respondents were weighted according to their probability of voting to produce a probable electorate.,False
USCBS.202980.R03,Reagan,44,Which candidate do you think did the best job--or won the (1980 Presidential) debate--Carter or Reagan?,,Watched/listened to debate (83%),10/29/1980,CBS News,,CBS News Poll,10/28/1980,10/28/1980,Y,Registered voters,1019,,Telephone Interview,Reinterviews of 1019 registered voters from a sample of 1259 registered voters originally interviewed 10/26-27/80. Respondents were weighted according to their probability of voting to produce a probable electorate.,False
USCBS.202980.R03,"Tie, both, neither (Vol.)",14,Which candidate do you think did the best job--or won the (1980 Presidential) debate--Carter or Reagan?,,Watched/listened to debate (83%),10/29/1980,CBS News,,CBS News Poll,10/28/1980,10/28/1980,Y,Registered voters,1019,,Telephone Interview,Reinterviews of 1019 registered voters from a sample of 1259 registered voters originally interviewed 10/26-27/80. Respondents were weighted according to their probability of voting to produce a probable electorate.,False
USCBS.202980.R03,No opinion,6,Which candidate do you think did the best job--or won the (1980 Presidential) debate--Carter or Reagan?,,Watched/listened to debate (83%),10/29/1980,CBS News,,CBS News Poll,10/28/1980,10/28/1980,Y,Registered voters,1019,,Telephone Interview,Reinterviews of 1019 registered voters from a sample of 1259 registered voters originally interviewed 10/26-27/80. Respondents were weighted according to their probability of voting to produce a probable electorate.,False
USNBCAP.63.R15,Reagan,39,"Which candidate (for president in 1980)--Reagan, Carter or Anderson--do you think would do the best job solving the nation's economic problems, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R15,Carter,21,"Which candidate (for president in 1980)--Reagan, Carter or Anderson--do you think would do the best job solving the nation's economic problems, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R15,Anderson,10,"Which candidate (for president in 1980)--Reagan, Carter or Anderson--do you think would do the best job solving the nation's economic problems, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R15,No difference,25,"Which candidate (for president in 1980)--Reagan, Carter or Anderson--do you think would do the best job solving the nation's economic problems, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R15,Not sure,5,"Which candidate (for president in 1980)--Reagan, Carter or Anderson--do you think would do the best job solving the nation's economic problems, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USABCHS.103180.R3B,Reagan,45,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...His closing statement...Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3B,Carter,33,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...His closing statement...Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3B,Both equal (vol.),4,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...His closing statement...Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3B,Neither (vol.),2,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...His closing statement...Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3B,Not sure,16,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...His closing statement...Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USCBS.102980.R10,Only Carter/Reagan,38,"Do you think it's a good idea that the debate Tuesday night (October 28, 1980) includes only Carter and Reagan, or do you think John Anderson should also have been included?",,Probable electorate,10/29/1980,CBS News,,CBS News Poll,10/26/1980,10/27/1980,Y,Registered voters,1259,,Telephone Interview,Respondents were weighted according to their probability of voting to produce a probable electorate,False
USCBS.102980.R10,Include Anderson,50,"Do you think it's a good idea that the debate Tuesday night (October 28, 1980) includes only Carter and Reagan, or do you think John Anderson should also have been included?",,Probable electorate,10/29/1980,CBS News,,CBS News Poll,10/26/1980,10/27/1980,Y,Registered voters,1259,,Telephone Interview,Respondents were weighted according to their probability of voting to produce a probable electorate,False
USCBS.102980.R10,No opinion,12,"Do you think it's a good idea that the debate Tuesday night (October 28, 1980) includes only Carter and Reagan, or do you think John Anderson should also have been included?",,Probable electorate,10/29/1980,CBS News,,CBS News Poll,10/26/1980,10/27/1980,Y,Registered voters,1259,,Telephone Interview,Respondents were weighted according to their probability of voting to produce a probable electorate,False
USABCHS.102780.R2,More right,41,Do you think Ronald Reagan was more right or more wrong to say that Carter's foreign policy made the seizure of the American hostages possible and that their being held almost a years was a humiliation and disgrace to the U.S.?,,,10/27/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/25/1980,Y,Likely voters,4012,,Telephone Interview,,False
USABCHS.102780.R2,More wrong,48,Do you think Ronald Reagan was more right or more wrong to say that Carter's foreign policy made the seizure of the American hostages possible and that their being held almost a years was a humiliation and disgrace to the U.S.?,,,10/27/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/25/1980,Y,Likely voters,4012,,Telephone Interview,,False
USABCHS.102780.R2,Neither (vol.),1,Do you think Ronald Reagan was more right or more wrong to say that Carter's foreign policy made the seizure of the American hostages possible and that their being held almost a years was a humiliation and disgrace to the U.S.?,,,10/27/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/25/1980,Y,Likely voters,4012,,Telephone Interview,,False
USABCHS.102780.R2,Both (vol.),1,Do you think Ronald Reagan was more right or more wrong to say that Carter's foreign policy made the seizure of the American hostages possible and that their being held almost a years was a humiliation and disgrace to the U.S.?,,,10/27/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/25/1980,Y,Likely voters,4012,,Telephone Interview,,False
USABCHS.102780.R2,Not sure,9,Do you think Ronald Reagan was more right or more wrong to say that Carter's foreign policy made the seizure of the American hostages possible and that their being held almost a years was a humiliation and disgrace to the U.S.?,,,10/27/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/25/1980,Y,Likely voters,4012,,Telephone Interview,,False
USCBSNYT.110280.R12,Very important,23,"In deciding how you will vote for President, was the debate Tuesday night (October 28, 1980) between Carter and Reagan very important, somewhat important, or not important?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R12,Somewhat important,32,"In deciding how you will vote for President, was the debate Tuesday night (October 28, 1980) between Carter and Reagan very important, somewhat important, or not important?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R12,Not important,42,"In deciding how you will vote for President, was the debate Tuesday night (October 28, 1980) between Carter and Reagan very important, somewhat important, or not important?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R12,No opinion,3,"In deciding how you will vote for President, was the debate Tuesday night (October 28, 1980) between Carter and Reagan very important, somewhat important, or not important?",,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USABCHS.103180.R2,Reagan,44,"Who do you think did best in that (October 28, 1980 Presidential) debate, as far as you are concerned--Ronald Reagan or Jimmy Carter?",,Saw/heard debate (79%),10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R2,Carter,26,"Who do you think did best in that (October 28, 1980 Presidential) debate, as far as you are concerned--Ronald Reagan or Jimmy Carter?",,Saw/heard debate (79%),10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R2,Both equal (vol.),21,"Who do you think did best in that (October 28, 1980 Presidential) debate, as far as you are concerned--Ronald Reagan or Jimmy Carter?",,Saw/heard debate (79%),10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R2,Neither (vol.),6,"Who do you think did best in that (October 28, 1980 Presidential) debate, as far as you are concerned--Ronald Reagan or Jimmy Carter?",,Saw/heard debate (79%),10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R2,Not sure,3,"Who do you think did best in that (October 28, 1980 Presidential) debate, as far as you are concerned--Ronald Reagan or Jimmy Carter?",,Saw/heard debate (79%),10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.110280.R3B,Reagan,35,"If you had to choose between Ronald Reagan, Jimmy Carter and John Anderson, which one do you feel...Would best handle the hostage situation in Iran?",,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R3B,Carter,37,"If you had to choose between Ronald Reagan, Jimmy Carter and John Anderson, which one do you feel...Would best handle the hostage situation in Iran?",,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R3B,Anderson,7,"If you had to choose between Ronald Reagan, Jimmy Carter and John Anderson, which one do you feel...Would best handle the hostage situation in Iran?",,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R3B,None (vol.),5,"If you had to choose between Ronald Reagan, Jimmy Carter and John Anderson, which one do you feel...Would best handle the hostage situation in Iran?",,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R3B,Not sure,16,"If you had to choose between Ronald Reagan, Jimmy Carter and John Anderson, which one do you feel...Would best handle the hostage situation in Iran?",,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.103180.R3C,Reagan,44,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...Demonstrating his leadership abilities... Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3C,Carter,40,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...Demonstrating his leadership abilities... Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3C,Both equal (vol.),7,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...Demonstrating his leadership abilities... Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3C,Neither (vol.),4,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...Demonstrating his leadership abilities... Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USABCHS.103180.R3C,Not sure,5,"As far as you personally are concerned, who do you think was more effective in the (October 28, 1980 Presidential) debate on...Demonstrating his leadership abilities... Reagan or Carter?",,,10/31/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/29/1980,10/29/1980,Y,Likely voters,999,,Telephone Interview,,False
USCBS.102980.R07,Carter,44,"What if John Anderson were not a candidate for President (in 1980)? If the Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,10/29/1980,CBS News,,CBS News Poll,10/26/1980,10/27/1980,Y,Registered voters,1259,,Telephone Interview,Respondents were weighted according to their probability of voting to produce a probable electorate,True
USCBS.102980.R07,Reagan,42,"What if John Anderson were not a candidate for President (in 1980)? If the Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,10/29/1980,CBS News,,CBS News Poll,10/26/1980,10/27/1980,Y,Registered voters,1259,,Telephone Interview,Respondents were weighted according to their probability of voting to produce a probable electorate,True
USCBS.102980.R07,Wouldn't vote (Vol.),2,"What if John Anderson were not a candidate for President (in 1980)? If the Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,10/29/1980,CBS News,,CBS News Poll,10/26/1980,10/27/1980,Y,Registered voters,1259,,Telephone Interview,Respondents were weighted according to their probability of voting to produce a probable electorate,True
USCBS.102980.R07,No opinion,12,"What if John Anderson were not a candidate for President (in 1980)? If the Presidential election were being held today, which of these candidates would you vote for--Jimmy Carter, the Democrat, or Ronald Reagan, the Republican?",,Probable electorate,10/29/1980,CBS News,,CBS News Poll,10/26/1980,10/27/1980,Y,Registered voters,1259,,Telephone Interview,Respondents were weighted according to their probability of voting to produce a probable electorate,True
USNBCAP.63.R14,Reagan,37,"Which candidate (for president in 1980)--Ronald Reagan, Jimmy Carter, or John Anderson--do you think would do the best job in strengthening America's position in the world, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R14,Carter,24,"Which candidate (for president in 1980)--Ronald Reagan, Jimmy Carter, or John Anderson--do you think would do the best job in strengthening America's position in the world, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R14,Anderson,6,"Which candidate (for president in 1980)--Ronald Reagan, Jimmy Carter, or John Anderson--do you think would do the best job in strengthening America's position in the world, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R14,No difference,28,"Which candidate (for president in 1980)--Ronald Reagan, Jimmy Carter, or John Anderson--do you think would do the best job in strengthening America's position in the world, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USNBCAP.63.R14,Not sure,5,"Which candidate (for president in 1980)--Ronald Reagan, Jimmy Carter, or John Anderson--do you think would do the best job in strengthening America's position in the world, or don't you see much difference between the candidates on this?",,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
USGALNEW.111080.R2,Hostages free under Reagan,21,"If Ronald Reagan had been President during the past year, do you think the (Iranian) hostages would be free today? Or has President Carter done everything that could be done to try to get the hostages back?",,,11/10/1980,Gallup Organization,Newsweek,Gallup/Newsweek Poll,10/29/1980,10/30/1980,Y,Registered voters,1048,,Telephone Interview,,False
USGALNEW.111080.R2,Carter has done everything possible,49,"If Ronald Reagan had been President during the past year, do you think the (Iranian) hostages would be free today? Or has President Carter done everything that could be done to try to get the hostages back?",,,11/10/1980,Gallup Organization,Newsweek,Gallup/Newsweek Poll,10/29/1980,10/30/1980,Y,Registered voters,1048,,Telephone Interview,,False
USGALNEW.111080.R2,Don't know,30,"If Ronald Reagan had been President during the past year, do you think the (Iranian) hostages would be free today? Or has President Carter done everything that could be done to try to get the hostages back?",,,11/10/1980,Gallup Organization,Newsweek,Gallup/Newsweek Poll,10/29/1980,10/30/1980,Y,Registered voters,1048,,Telephone Interview,,False
USCBSNYT.110280.R11,Carter,25,Which candidates do you think did the best job--or won the (1980 presidential) debate--Carter or Reagan?,,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R11,Reagan,38,Which candidates do you think did the best job--or won the (1980 presidential) debate--Carter or Reagan?,,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R11,"A tie, both, neither (Vol.)",25,Which candidates do you think did the best job--or won the (1980 presidential) debate--Carter or Reagan?,,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USCBSNYT.110280.R11,No opinion,12,Which candidates do you think did the best job--or won the (1980 presidential) debate--Carter or Reagan?,,Probable electorate,11/2/1980,CBS News; New York Times,,CBS News/New York Times Poll,10/30/1980,11/1/1980,Y,National Adult,3091,,Telephone Interview,Those respondents who were registered voters were weighted according to their probability of voting to produce a probable electorate,False
USABCHS.110280.R2,Reagan,26,"Are there any of these three candidates--Reagan, Carter or Anderson--that you could not vote for? Any others?",Adds to more than 100% due to multiple responses.,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R2,Carter,31,"Are there any of these three candidates--Reagan, Carter or Anderson--that you could not vote for? Any others?",Adds to more than 100% due to multiple responses.,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R2,Anderson,27,"Are there any of these three candidates--Reagan, Carter or Anderson--that you could not vote for? Any others?",Adds to more than 100% due to multiple responses.,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R2,Other (vol.),31,"Are there any of these three candidates--Reagan, Carter or Anderson--that you could not vote for? Any others?",Adds to more than 100% due to multiple responses.,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USABCHS.110280.R2,Not sure,5,"Are there any of these three candidates--Reagan, Carter or Anderson--that you could not vote for? Any others?",Adds to more than 100% due to multiple responses.,,11/2/1980,ABC News; Louis Harris and Associates,,ABC News/Harris Survey,10/22/1980,10/31/1980,Y,Likely voters,10000,,Telephone Interview,,False
USNBCAP.63.R10,Not sure,18,Whom would you most like to see elected President in 1980? (open ended),,Likely voters (65%),10/28/1980,NBC News; Associated Press,,NBC News/Associated Press Poll,10/22/1980,10/24/1980,Y,National adult,2405,,Telephone Interview,,False
