QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USROPER.RCOM52-059.Q04B9,McMahon,*,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...government spending?",* = less than .5%.,Asked of those who said this issues was one of those they considered most important (49%),05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B9,MacArthur,5,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...government spending?",* = less than .5%.,Asked of those who said this issues was one of those they considered most important (49%),05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B9,Russell,3,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...government spending?",* = less than .5%.,Asked of those who said this issues was one of those they considered most important (49%),05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B9,Stevenson,3,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...government spending?",* = less than .5%.,Asked of those who said this issues was one of those they considered most important (49%),05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B9,Taft,35,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...government spending?",* = less than .5%.,Asked of those who said this issues was one of those they considered most important (49%),05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B9,Warren,6,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...government spending?",* = less than .5%.,Asked of those who said this issues was one of those they considered most important (49%),05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B9,Don't know,20,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...government spending?",* = less than .5%.,Asked of those who said this issues was one of those they considered most important (49%),05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USGALLUP.52-498.QK13BE,Eisenhower,41,Which candidate--Eisenhower or Stevenson--do you think would most likely do the best job of... keeping this country moving ahead in every way?,,,08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.52-498.QK13BE,Stevenson,36,Which candidate--Eisenhower or Stevenson--do you think would most likely do the best job of... keeping this country moving ahead in every way?,,,08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.52-498.QK13BE,No difference,14,Which candidate--Eisenhower or Stevenson--do you think would most likely do the best job of... keeping this country moving ahead in every way?,,,08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.52-498.QK13BE,No opinion,9,Which candidate--Eisenhower or Stevenson--do you think would most likely do the best job of... keeping this country moving ahead in every way?,,,08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.505TPS.QTP13A,Stevenson,39,"If the presidential election were being held today, which candidate would you vote for--(Adlai) Stevenson, the Democratic candidate or (Dwight) Eisenhower, the Republican candidate?",* = less than .5 percent,,10/1/1952,Gallup Organization,,Gallup Poll (AIPO),10/5/1952,10/10/1952,Y,National Adult,1379,,Face-to-face interview,Sample size is approximate.,True
USGALLUP.505TPS.QTP13A,Eisenhower,47,"If the presidential election were being held today, which candidate would you vote for--(Adlai) Stevenson, the Democratic candidate or (Dwight) Eisenhower, the Republican candidate?",* = less than .5 percent,,10/1/1952,Gallup Organization,,Gallup Poll (AIPO),10/5/1952,10/10/1952,Y,National Adult,1379,,Face-to-face interview,Sample size is approximate.,True
USGALLUP.505TPS.QTP13A,Other (vol.),*,"If the presidential election were being held today, which candidate would you vote for--(Adlai) Stevenson, the Democratic candidate or (Dwight) Eisenhower, the Republican candidate?",* = less than .5 percent,,10/1/1952,Gallup Organization,,Gallup Poll (AIPO),10/5/1952,10/10/1952,Y,National Adult,1379,,Face-to-face interview,Sample size is approximate.,True
USGALLUP.505TPS.QTP13A,Undecided,14,"If the presidential election were being held today, which candidate would you vote for--(Adlai) Stevenson, the Democratic candidate or (Dwight) Eisenhower, the Republican candidate?",* = less than .5 percent,,10/1/1952,Gallup Organization,,Gallup Poll (AIPO),10/5/1952,10/10/1952,Y,National Adult,1379,,Face-to-face interview,Sample size is approximate.,True
USROPER.RCOM52-059.Q04B4,Barkely,1,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Eisenhower,23,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Harriman,1,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Kefauver,23,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,McMahon,*,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,MacArthur,7,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Russell,3,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Stevenson,2,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Taft,21,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Warren,3,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USROPER.RCOM52-059.Q04B4,Don't know,15,"(Here are some of the men being talked about as candidates for president (in 1952)....Alvin Barkley, Dwight Eisenhower, Averell Harriman, Estes Kefauver, Brien McMahon, Douglas MacArthur, Richard Russell, Adlai Stevenson, Robert Taft, Earl Warren)...Which one do you think could best handle the problem of...dishonesty and corruption in government?",,Asked of those who said this issues was one of those they considered most important (52%) * = less than .5 %,05/31/1952,The Roper Organization,National Broadcasting Company,Roper Commercial Survey,05/1/1952,05/31/1952,Y,National adult,3006,,Face-to-face interview,,False
USGALLUP.498.QK11B,"Personal traits, character, experience, knowledge, popularity, not obligated to politicians, personal philosophy (e.g. for the little man, a friend of the veteran) I like him",37,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,Not a military man like Eisenhower,13,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,"His record, past deeds",6,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,"Potential ability, things he will do if elected",4,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,Prosperity under Democrats,2,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,"Democratic party, he's a Democrat, I'm a Democrat, his backers are Democrats, Democratic policies",36,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,"Don't change, Democratic record is good",2,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,His foreign policies,*,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,"Equal with Eisenhower, not better than Eisenhower, Eisenhower not as good, lesser of two evils",3,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,Miscellaneous,1,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.498.QK11B,Don't know/No answer/Undecided,6,"Why do you think... Stevenson... is the best man (for President)--that is, why did you choose him?",,"Those who chose... Stevenson, the Democrat... including leaners (31%) Adds to more than 100% due to multiple responses",08/1/1952,Gallup Organization,,Gallup Poll (AIPO),08/23/1952,08/28/1952,Y,National adult,3112,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.52-500.QK12B,Republican including leaners,53,"If the (1952) presidential election were being held today, which candidate would you prefer--Eisenhower, the Republican candidate, or Stevenson, the Democratic candidate? (If Undecided, ask:) Which way are you leaning at present--toward the Republican candidate or the Democratic candidate?",* = less than .5 percent,,09/1/1952,Gallup Organization,,Gallup Poll (AIPO),09/6/1952,09/11/1952,Y,National adult,3059,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.52-500.QK12B,Democratic including leaners,43,"If the (1952) presidential election were being held today, which candidate would you prefer--Eisenhower, the Republican candidate, or Stevenson, the Democratic candidate? (If Undecided, ask:) Which way are you leaning at present--toward the Republican candidate or the Democratic candidate?",* = less than .5 percent,,09/1/1952,Gallup Organization,,Gallup Poll (AIPO),09/6/1952,09/11/1952,Y,National adult,3059,,Face-to-face interview,Sample size is approximate.,False
USGALLUP.52-500.QK12B,Other including leaners (vol.),*,"If the (1952) presidential election were being held today, which candidate would you prefer--Eisenhower, the Republican candidate, or Stevenson, the Democratic candidate? (If Undecided, ask:) Which way are you leaning at present--toward the Republican candidate or the Democratic candidate?",* = less than .5 percent,,09/1/1952,Gallup Organization,,Gallup Poll (AIPO),09/6/1952,09/11/1952,Y,National adult,3059,,Face-to-face interview,Sample size is approximate.,False
