QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USGALLUP.60-637.Q063F,KENNEDY,35,"WHICH OF THESE TWO MEN, NIXON OR KENNEDY, IF ELECTED PRESIDENT, DO YOU THINK WOULD DO THE MOST EFFECTIVE JOB OF HANDLING THESE PROBLEMS? RACIAL INTEGRATION IN THE SCHOOLS",,,10/1/1960,Gallup Organization,,Gallup Poll (AIPO),10/18/1960,10/23/1960,Y,National adult,2987,,Face-to-face interview,,False
USGALLUP.60-637.Q063F,NO DIFFERENCE (VOL.),26,"WHICH OF THESE TWO MEN, NIXON OR KENNEDY, IF ELECTED PRESIDENT, DO YOU THINK WOULD DO THE MOST EFFECTIVE JOB OF HANDLING THESE PROBLEMS? RACIAL INTEGRATION IN THE SCHOOLS",,,10/1/1960,Gallup Organization,,Gallup Poll (AIPO),10/18/1960,10/23/1960,Y,National adult,2987,,Face-to-face interview,,False
USGALLUP.60-637.Q063F,No opinion,14,"WHICH OF THESE TWO MEN, NIXON OR KENNEDY, IF ELECTED PRESIDENT, DO YOU THINK WOULD DO THE MOST EFFECTIVE JOB OF HANDLING THESE PROBLEMS? RACIAL INTEGRATION IN THE SCHOOLS",,,10/1/1960,Gallup Organization,,Gallup Poll (AIPO),10/18/1960,10/23/1960,Y,National adult,2987,,Face-to-face interview,,False
USGALLUP.60-636.R031A,Yes,62,Did you happen to see or hear the television debate between (Richard) Nixon and (John F.) Kennedy last Monday night?,,,10/2/1960,Gallup Organization,,Gallup Poll (AIPO),09/28/1960,10/2/1960,Y,National adult,1668,,Face-to-face interview,,False
USGALLUP.60-636.R031A,No,38,Did you happen to see or hear the television debate between (Richard) Nixon and (John F.) Kennedy last Monday night?,,,10/2/1960,Gallup Organization,,Gallup Poll (AIPO),09/28/1960,10/2/1960,Y,National adult,1668,,Face-to-face interview,,False
USGALLUP.59-609.Q052,KENNEDY,55,"SUPPOSE THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY. IF JOHN KENNEDY WERE THE DEMOCRATIC CANDIDATE AND RICHARD NIXON WERE THE REPUBLICAN CANDIDATE, WHICH WOULD YOU LIKE TO SEE WIN? (IF 'UNDECIDED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY, THE DEMOCRAT, OR TO NIXON, THE REPUBLICAN?",,,01/12/1959,Gallup Organization,,Gallup Poll (AIPO),01/7/1959,01/12/1959,Y,National adult,1591,,Face-to-face interview,,True
USGALLUP.59-609.Q052,NIXON,33,"SUPPOSE THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY. IF JOHN KENNEDY WERE THE DEMOCRATIC CANDIDATE AND RICHARD NIXON WERE THE REPUBLICAN CANDIDATE, WHICH WOULD YOU LIKE TO SEE WIN? (IF 'UNDECIDED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY, THE DEMOCRAT, OR TO NIXON, THE REPUBLICAN?",,,01/12/1959,Gallup Organization,,Gallup Poll (AIPO),01/7/1959,01/12/1959,Y,National adult,1591,,Face-to-face interview,,True
USGALLUP.59-609.Q052,LEAN KENNEDY,2,"SUPPOSE THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY. IF JOHN KENNEDY WERE THE DEMOCRATIC CANDIDATE AND RICHARD NIXON WERE THE REPUBLICAN CANDIDATE, WHICH WOULD YOU LIKE TO SEE WIN? (IF 'UNDECIDED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY, THE DEMOCRAT, OR TO NIXON, THE REPUBLICAN?",,,01/12/1959,Gallup Organization,,Gallup Poll (AIPO),01/7/1959,01/12/1959,Y,National adult,1591,,Face-to-face interview,,True
USGALLUP.59-609.Q052,LEAN NIXON,2,"SUPPOSE THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY. IF JOHN KENNEDY WERE THE DEMOCRATIC CANDIDATE AND RICHARD NIXON WERE THE REPUBLICAN CANDIDATE, WHICH WOULD YOU LIKE TO SEE WIN? (IF 'UNDECIDED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY, THE DEMOCRAT, OR TO NIXON, THE REPUBLICAN?",,,01/12/1959,Gallup Organization,,Gallup Poll (AIPO),01/7/1959,01/12/1959,Y,National adult,1591,,Face-to-face interview,,True
USGALLUP.59-609.Q052,Undecided,8,"SUPPOSE THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY. IF JOHN KENNEDY WERE THE DEMOCRATIC CANDIDATE AND RICHARD NIXON WERE THE REPUBLICAN CANDIDATE, WHICH WOULD YOU LIKE TO SEE WIN? (IF 'UNDECIDED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY, THE DEMOCRAT, OR TO NIXON, THE REPUBLICAN?",,,01/12/1959,Gallup Organization,,Gallup Poll (AIPO),01/7/1959,01/12/1959,Y,National adult,1591,,Face-to-face interview,,True
USGALLUP.58-600.R026,Nixon,47,"If Vice-President Nixon were the Republican candidate and Senator Estes Kefauver were the Democratic candidate, which would you like to see win (the 1960 presidential election)? (If 'Undecided,' ask:) As of today, would you lean more to Nixon, the Republican, or to Kefauver, the Democrat?",,,06/2/1958,Gallup Organization,,Gallup Poll (AIPO),05/28/1958,06/2/1958,Y,National adult,1500,,Face-to-face interview,,False
USGALLUP.58-600.R026,Stevenson,41,"If Vice-President Nixon were the Republican candidate and Senator Estes Kefauver were the Democratic candidate, which would you like to see win (the 1960 presidential election)? (If 'Undecided,' ask:) As of today, would you lean more to Nixon, the Republican, or to Kefauver, the Democrat?",,,06/2/1958,Gallup Organization,,Gallup Poll (AIPO),05/28/1958,06/2/1958,Y,National adult,1500,,Face-to-face interview,,False
USGALLUP.58-600.R026,Other (vol.),2,"If Vice-President Nixon were the Republican candidate and Senator Estes Kefauver were the Democratic candidate, which would you like to see win (the 1960 presidential election)? (If 'Undecided,' ask:) As of today, would you lean more to Nixon, the Republican, or to Kefauver, the Democrat?",,,06/2/1958,Gallup Organization,,Gallup Poll (AIPO),05/28/1958,06/2/1958,Y,National adult,1500,,Face-to-face interview,,False
USGALLUP.58-600.R026,Leans to Nixon,2,"If Vice-President Nixon were the Republican candidate and Senator Estes Kefauver were the Democratic candidate, which would you like to see win (the 1960 presidential election)? (If 'Undecided,' ask:) As of today, would you lean more to Nixon, the Republican, or to Kefauver, the Democrat?",,,06/2/1958,Gallup Organization,,Gallup Poll (AIPO),05/28/1958,06/2/1958,Y,National adult,1500,,Face-to-face interview,,False
USGALLUP.58-600.R026,Leans to Kennedy,1,"If Vice-President Nixon were the Republican candidate and Senator Estes Kefauver were the Democratic candidate, which would you like to see win (the 1960 presidential election)? (If 'Undecided,' ask:) As of today, would you lean more to Nixon, the Republican, or to Kefauver, the Democrat?",,,06/2/1958,Gallup Organization,,Gallup Poll (AIPO),05/28/1958,06/2/1958,Y,National adult,1500,,Face-to-face interview,,False
USGALLUP.58-600.R026,Undecided,7,"If Vice-President Nixon were the Republican candidate and Senator Estes Kefauver were the Democratic candidate, which would you like to see win (the 1960 presidential election)? (If 'Undecided,' ask:) As of today, would you lean more to Nixon, the Republican, or to Kefauver, the Democrat?",,,06/2/1958,Gallup Organization,,Gallup Poll (AIPO),05/28/1958,06/2/1958,Y,National adult,1500,,Face-to-face interview,,False
USROPER.RCOM60-100.Q18I,Nixon only,27,"(Here is a list of things important to the nation.)...Would not give labor leaders too much power...Do you think that would only be true for (Richard) Nixon, only true for (John) Kennedy, true of both, or true of neither?",,Asked of those who plan to vote for President,09/30/1960,The Roper Organization,,Roper Commercial Survey,09/1/1960,09/30/1960,N,National adult--21 years old and over,2482,,Face-to-face interview,,False
USROPER.RCOM60-100.Q18I,Kennedy only,16,"(Here is a list of things important to the nation.)...Would not give labor leaders too much power...Do you think that would only be true for (Richard) Nixon, only true for (John) Kennedy, true of both, or true of neither?",,Asked of those who plan to vote for President,09/30/1960,The Roper Organization,,Roper Commercial Survey,09/1/1960,09/30/1960,N,National adult--21 years old and over,2482,,Face-to-face interview,,False
USROPER.RCOM60-100.Q18I,Both,19,"(Here is a list of things important to the nation.)...Would not give labor leaders too much power...Do you think that would only be true for (Richard) Nixon, only true for (John) Kennedy, true of both, or true of neither?",,Asked of those who plan to vote for President,09/30/1960,The Roper Organization,,Roper Commercial Survey,09/1/1960,09/30/1960,N,National adult--21 years old and over,2482,,Face-to-face interview,,False
USROPER.RCOM60-100.Q18I,Neither,6,"(Here is a list of things important to the nation.)...Would not give labor leaders too much power...Do you think that would only be true for (Richard) Nixon, only true for (John) Kennedy, true of both, or true of neither?",,Asked of those who plan to vote for President,09/30/1960,The Roper Organization,,Roper Commercial Survey,09/1/1960,09/30/1960,N,National adult--21 years old and over,2482,,Face-to-face interview,,False
USROPER.RCOM60-100.Q18I,Don't know,31,"(Here is a list of things important to the nation.)...Would not give labor leaders too much power...Do you think that would only be true for (Richard) Nixon, only true for (John) Kennedy, true of both, or true of neither?",,Asked of those who plan to vote for President,09/30/1960,The Roper Organization,,Roper Commercial Survey,09/1/1960,09/30/1960,N,National adult--21 years old and over,2482,,Face-to-face interview,,False
USGALLUP.60-626.R026,Nixon,44,"(Secret ballot wording) Here is a Gallup Poll secret ballot. Now, suppose you were voting for President today, and these two men were the candidates. Please put a check mark beside the man you would like to see win--and then drop the folded ballot into the box. (Non-secret ballot wording) Suppose the (1960) presidential election were being held today. If Richard Nixon were the Republican candidate and John Kennedy were the Democratic candidate, which would you like to see win?",,,04/4/1960,Gallup Organization,,Gallup Poll (AIPO),03/30/1960,04/4/1960,Y,National Adult,1586,,Face-to-face interview,,True
USGALLUP.60-626.R026,Kennedy,50,"(Secret ballot wording) Here is a Gallup Poll secret ballot. Now, suppose you were voting for President today, and these two men were the candidates. Please put a check mark beside the man you would like to see win--and then drop the folded ballot into the box. (Non-secret ballot wording) Suppose the (1960) presidential election were being held today. If Richard Nixon were the Republican candidate and John Kennedy were the Democratic candidate, which would you like to see win?",,,04/4/1960,Gallup Organization,,Gallup Poll (AIPO),03/30/1960,04/4/1960,Y,National Adult,1586,,Face-to-face interview,,True
USGALLUP.60-626.R026,Other (vol.),1,"(Secret ballot wording) Here is a Gallup Poll secret ballot. Now, suppose you were voting for President today, and these two men were the candidates. Please put a check mark beside the man you would like to see win--and then drop the folded ballot into the box. (Non-secret ballot wording) Suppose the (1960) presidential election were being held today. If Richard Nixon were the Republican candidate and John Kennedy were the Democratic candidate, which would you like to see win?",,,04/4/1960,Gallup Organization,,Gallup Poll (AIPO),03/30/1960,04/4/1960,Y,National Adult,1586,,Face-to-face interview,,True
USGALLUP.60-626.R026,Lean Nixon,1,"(Secret ballot wording) Here is a Gallup Poll secret ballot. Now, suppose you were voting for President today, and these two men were the candidates. Please put a check mark beside the man you would like to see win--and then drop the folded ballot into the box. (Non-secret ballot wording) Suppose the (1960) presidential election were being held today. If Richard Nixon were the Republican candidate and John Kennedy were the Democratic candidate, which would you like to see win?",,,04/4/1960,Gallup Organization,,Gallup Poll (AIPO),03/30/1960,04/4/1960,Y,National Adult,1586,,Face-to-face interview,,True
USGALLUP.60-626.R026,Lean Kennedy,1,"(Secret ballot wording) Here is a Gallup Poll secret ballot. Now, suppose you were voting for President today, and these two men were the candidates. Please put a check mark beside the man you would like to see win--and then drop the folded ballot into the box. (Non-secret ballot wording) Suppose the (1960) presidential election were being held today. If Richard Nixon were the Republican candidate and John Kennedy were the Democratic candidate, which would you like to see win?",,,04/4/1960,Gallup Organization,,Gallup Poll (AIPO),03/30/1960,04/4/1960,Y,National Adult,1586,,Face-to-face interview,,True
USGALLUP.60-626.R026,Undecided,3,"(Secret ballot wording) Here is a Gallup Poll secret ballot. Now, suppose you were voting for President today, and these two men were the candidates. Please put a check mark beside the man you would like to see win--and then drop the folded ballot into the box. (Non-secret ballot wording) Suppose the (1960) presidential election were being held today. If Richard Nixon were the Republican candidate and John Kennedy were the Democratic candidate, which would you like to see win?",,,04/4/1960,Gallup Organization,,Gallup Poll (AIPO),03/30/1960,04/4/1960,Y,National Adult,1586,,Face-to-face interview,,True
USGALLUP.60-634.Q004A,NIXON-LODGE,43,"IF THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY, WHICH CANDIDATES WOULD YOU VOTE FOR--KENNEDY AND JOHNSON OR NIXON AND LODGE? (IF 'UNDECIDED OR REFUSED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY AND JOHNSON OR MORE TO NIXON AND LODGE?",,,08/30/1960,Gallup Organization,,Gallup Poll (AIPO),08/25/1960,08/30/1960,Y,National adult,3337,,Face-to-face interview,,True
USGALLUP.60-634.Q004A,KENNEDY-JOHNSON,42,"IF THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY, WHICH CANDIDATES WOULD YOU VOTE FOR--KENNEDY AND JOHNSON OR NIXON AND LODGE? (IF 'UNDECIDED OR REFUSED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY AND JOHNSON OR MORE TO NIXON AND LODGE?",,,08/30/1960,Gallup Organization,,Gallup Poll (AIPO),08/25/1960,08/30/1960,Y,National adult,3337,,Face-to-face interview,,True
USGALLUP.60-634.Q004A,LEANS MORE TO NIXON-LODGE,3,"IF THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY, WHICH CANDIDATES WOULD YOU VOTE FOR--KENNEDY AND JOHNSON OR NIXON AND LODGE? (IF 'UNDECIDED OR REFUSED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY AND JOHNSON OR MORE TO NIXON AND LODGE?",,,08/30/1960,Gallup Organization,,Gallup Poll (AIPO),08/25/1960,08/30/1960,Y,National adult,3337,,Face-to-face interview,,True
USGALLUP.60-634.Q004A,LEANS MORE TO KENNEDY-JOHNSON,4,"IF THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY, WHICH CANDIDATES WOULD YOU VOTE FOR--KENNEDY AND JOHNSON OR NIXON AND LODGE? (IF 'UNDECIDED OR REFUSED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY AND JOHNSON OR MORE TO NIXON AND LODGE?",,,08/30/1960,Gallup Organization,,Gallup Poll (AIPO),08/25/1960,08/30/1960,Y,National adult,3337,,Face-to-face interview,,True
USGALLUP.60-634.Q004A,UNDECIDED OR REFUSED,8,"IF THE (1960) PRESIDENTIAL ELECTION WERE BEING HELD TODAY, WHICH CANDIDATES WOULD YOU VOTE FOR--KENNEDY AND JOHNSON OR NIXON AND LODGE? (IF 'UNDECIDED OR REFUSED,' ASK:) AS OF TODAY, WOULD YOU LEAN MORE TO KENNEDY AND JOHNSON OR MORE TO NIXON AND LODGE?",,,08/30/1960,Gallup Organization,,Gallup Poll (AIPO),08/25/1960,08/30/1960,Y,National adult,3337,,Face-to-face interview,,True
USGALLUP.58-595.Q051B,CLIFFORD CASE,*,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,ALBERT B. CHANDLER,1,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,FRANK G. CLEMENT,4,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,CHRISTIAN A. HERTER,1,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,HUBERT H. HUMPHREY,2,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,LYNDON JOHNSON,4,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,ESTES KEFAUVER,8,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,JOHN F. KENNEDY,8,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,ROBERT S. KERR,1,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,GOODWIN F. KNIGHT,3,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,WILLIAM F. KNOWLAND,6,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,HENRY CABOT LODGE,5,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
USGALLUP.58-595.Q051B,ROBERT MEYNER,3,WHICH OF THESE MEN WOULD BE YOUR SECOND CHOICE FOR PRESIDENT IN 1960?,* = LESS THAN .5 PERCENT,,02/19/1958,Gallup Organization,,Gallup Poll (AIPO),02/14/1958,02/19/1958,Y,National adult,1482,,Face-to-face interview,,False
