QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USYANK.845701.Q23N,Not sure,5,"Now please compare Reagan and Mondale on some personal characteristics. As I read each one, please tell me who you think better demonstrates each characteristic. Is young and healthy enough to handle the job?",,,10/25/1984,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/23/1984,10/25/1984,Y,Registered voters,1014,,Telephone Interview,,False
USGALLUP.1244.Q02AA,Reagan-Bush,56,"Now I'd like to get your honest opinion on this next question. It doesn't make any difference to me how you vote...I only want to record your opinion accurately. If the (1984) presidential election were being held TODAY, which would you vote for--the Republican candidates, Reagan and Bush, or the Democratic candidates, Mondale and Ferraro?",,Asked of half sample (Form 1),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USGALLUP.1244.Q02AA,Mondale-Ferraro,35,"Now I'd like to get your honest opinion on this next question. It doesn't make any difference to me how you vote...I only want to record your opinion accurately. If the (1984) presidential election were being held TODAY, which would you vote for--the Republican candidates, Reagan and Bush, or the Democratic candidates, Mondale and Ferraro?",,Asked of half sample (Form 1),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USGALLUP.1244.Q02AA,Undecided (vol.),7,"Now I'd like to get your honest opinion on this next question. It doesn't make any difference to me how you vote...I only want to record your opinion accurately. If the (1984) presidential election were being held TODAY, which would you vote for--the Republican candidates, Reagan and Bush, or the Democratic candidates, Mondale and Ferraro?",,Asked of half sample (Form 1),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USGALLUP.1244.Q02AA,Refused,2,"Now I'd like to get your honest opinion on this next question. It doesn't make any difference to me how you vote...I only want to record your opinion accurately. If the (1984) presidential election were being held TODAY, which would you vote for--the Republican candidates, Reagan and Bush, or the Democratic candidates, Mondale and Ferraro?",,Asked of half sample (Form 1),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USYANK.845701.Q22B,Reagan better,41,"Now I would like you tell me whether you think Reagan or Mondale will do a better job dealing with important issues facing the country. For each of the issues that I'm about to read, please tell me whether you think Reagan or Mondale would do a better job. Protecting the environment?",,,10/25/1984,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/23/1984,10/25/1984,Y,Registered voters,1014,,Telephone Interview,,False
USYANK.845701.Q22B,Mondale better,53,"Now I would like you tell me whether you think Reagan or Mondale will do a better job dealing with important issues facing the country. For each of the issues that I'm about to read, please tell me whether you think Reagan or Mondale would do a better job. Protecting the environment?",,,10/25/1984,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/23/1984,10/25/1984,Y,Registered voters,1014,,Telephone Interview,,False
USYANK.845701.Q22B,No difference (Vol.),6,"Now I would like you tell me whether you think Reagan or Mondale will do a better job dealing with important issues facing the country. For each of the issues that I'm about to read, please tell me whether you think Reagan or Mondale would do a better job. Protecting the environment?",,,10/25/1984,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",10/23/1984,10/25/1984,Y,Registered voters,1014,,Telephone Interview,,False
USHARRIS.110184.R05E,Reagan,32,"(If you had to choose, who as president could do a better job on)... Giving women a better break--Walter Mondale the Democrat or Ronald Reagan the Republican?",,Likely voters (54%),11/1/1984,Louis Harris & Associates,,Harris Survey,10/26/1984,10/30/1984,Y,National adult,4309,,Telephone Interview,,False
USHARRIS.110184.R05E,Mondale,59,"(If you had to choose, who as president could do a better job on)... Giving women a better break--Walter Mondale the Democrat or Ronald Reagan the Republican?",,Likely voters (54%),11/1/1984,Louis Harris & Associates,,Harris Survey,10/26/1984,10/30/1984,Y,National adult,4309,,Telephone Interview,,False
USHARRIS.110184.R05E,Neither (vol.),3,"(If you had to choose, who as president could do a better job on)... Giving women a better break--Walter Mondale the Democrat or Ronald Reagan the Republican?",,Likely voters (54%),11/1/1984,Louis Harris & Associates,,Harris Survey,10/26/1984,10/30/1984,Y,National adult,4309,,Telephone Interview,,False
USHARRIS.110184.R05E,Not sure,6,"(If you had to choose, who as president could do a better job on)... Giving women a better break--Walter Mondale the Democrat or Ronald Reagan the Republican?",,Likely voters (54%),11/1/1984,Louis Harris & Associates,,Harris Survey,10/26/1984,10/30/1984,Y,National adult,4309,,Telephone Interview,,False
USABCWP.48STR.R3,"Reagan and Bush, including leaners",58,"The candidates in November's (1984) presidential election are Reagan and Bush, the Republicans, and Mondale and Ferraro, the Democrats. Suppose the election were being held today, for whom would you vote, Reagan and Bush--or Mondale and Ferraro? (If 'Don't know/No opinion,' ask:) As of today, do you lean a little more toward Reagan and Bush, or a little more toward Mondale and Ferraro?",,,11/1/1984,ABC News; Washington Post,,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,National adult,8969,,Telephone Interview,Reinterviews of 8969 respondents out of 15933 first interviewed 9/22-10/2/86,True
USABCWP.48STR.R3,"Mondale and Ferraro, including leaners",39,"The candidates in November's (1984) presidential election are Reagan and Bush, the Republicans, and Mondale and Ferraro, the Democrats. Suppose the election were being held today, for whom would you vote, Reagan and Bush--or Mondale and Ferraro? (If 'Don't know/No opinion,' ask:) As of today, do you lean a little more toward Reagan and Bush, or a little more toward Mondale and Ferraro?",,,11/1/1984,ABC News; Washington Post,,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,National adult,8969,,Telephone Interview,Reinterviews of 8969 respondents out of 15933 first interviewed 9/22-10/2/86,True
USABCWP.48STR.R3,Lean toward neither (Vol.),1,"The candidates in November's (1984) presidential election are Reagan and Bush, the Republicans, and Mondale and Ferraro, the Democrats. Suppose the election were being held today, for whom would you vote, Reagan and Bush--or Mondale and Ferraro? (If 'Don't know/No opinion,' ask:) As of today, do you lean a little more toward Reagan and Bush, or a little more toward Mondale and Ferraro?",,,11/1/1984,ABC News; Washington Post,,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,National adult,8969,,Telephone Interview,Reinterviews of 8969 respondents out of 15933 first interviewed 9/22-10/2/86,True
USABCWP.48STR.R3,Don't know,2,"The candidates in November's (1984) presidential election are Reagan and Bush, the Republicans, and Mondale and Ferraro, the Democrats. Suppose the election were being held today, for whom would you vote, Reagan and Bush--or Mondale and Ferraro? (If 'Don't know/No opinion,' ask:) As of today, do you lean a little more toward Reagan and Bush, or a little more toward Mondale and Ferraro?",,,11/1/1984,ABC News; Washington Post,,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,National adult,8969,,Telephone Interview,Reinterviews of 8969 respondents out of 15933 first interviewed 9/22-10/2/86,True
USGALLUP.1244.Q02EA,For Mondale,47,Would you say your vote is more a vote FOR Walter Mondale or more a vote AGAINST Ronald Reagan (in the 1984 Presidential election)?,,Asked of those in half sample (Form 1) who preferred Mondale-Ferraro (18% of total sample),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,False
USGALLUP.1244.Q02EA,Against Reagan,43,Would you say your vote is more a vote FOR Walter Mondale or more a vote AGAINST Ronald Reagan (in the 1984 Presidential election)?,,Asked of those in half sample (Form 1) who preferred Mondale-Ferraro (18% of total sample),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,False
USGALLUP.1244.Q02EA,Don't know,9,Would you say your vote is more a vote FOR Walter Mondale or more a vote AGAINST Ronald Reagan (in the 1984 Presidential election)?,,Asked of those in half sample (Form 1) who preferred Mondale-Ferraro (18% of total sample),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,False
USCBSNYT.84PRE1.R10B,Ideology,5,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Party affiliation,26,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Reagan/Mondale,4,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Experience/Done a good job,13,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Just like him/her,11,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Economy,11,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Domestic issues,13,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Foreign policy,2,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Other,2,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R10B,Don't know/No answer,13,What is the single most important reason you are for the (Republican/Democratic) candidate (for the U.S. House of Representatives in your district)? (Open-ended),,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USGALLUP.1244.Q02AB,Reagan-Bush,60,Suppose you were voting today for President and Vice-President of the United States. Here is a Gallup Poll secret ballot listing the candidates for these offices (in 1984). Will you please mark that secret ballot for the candidates you favor today and then drop the folded ballot into the box.,,Asked of half sample (Form 2-secret ballot),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USGALLUP.1244.Q02AB,Mondale-Ferraro,38,Suppose you were voting today for President and Vice-President of the United States. Here is a Gallup Poll secret ballot listing the candidates for these offices (in 1984). Will you please mark that secret ballot for the candidates you favor today and then drop the folded ballot into the box.,,Asked of half sample (Form 2-secret ballot),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USGALLUP.1244.Q02AB,Undecided,1,Suppose you were voting today for President and Vice-President of the United States. Here is a Gallup Poll secret ballot listing the candidates for these offices (in 1984). Will you please mark that secret ballot for the candidates you favor today and then drop the folded ballot into the box.,,Asked of half sample (Form 2-secret ballot),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USGALLUP.1244.Q02AB,Refused,2,Suppose you were voting today for President and Vice-President of the United States. Here is a Gallup Poll secret ballot listing the candidates for these offices (in 1984). Will you please mark that secret ballot for the candidates you favor today and then drop the folded ballot into the box.,,Asked of half sample (Form 2-secret ballot),10/29/1984,Gallup Organization,,Gallup Poll (AIPO),10/26/1984,10/29/1984,Y,National Adult,1520,,Face-to-face interview,,True
USCBSNYT.OC84-3.R08,Economy,55,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Military and foreign policy,18,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Both (vol.),10,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Something else-Social issues (vol.),2,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Something else-General Reagan favorable (vol.),1,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Something else-General Mondale favorable (vol.),1,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Something else-Party identification (vol.),1,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Something else-Abortion (vol.),1,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Something else-Don't know/No answer,2,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USCBSNYT.OC84-3.R08,Don't know/No answer,9,"When you vote for President in November, what will be more important in deciding how you vote-the economy of this country, or U.S. (United States) military and foreign policy, or something else? (If something else, ask:) What is that?",,Registered voters (76%),10/31/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/23/1984,10/25/1984,Y,National Adult,1463,,Telephone Interview,,False
USABCWP.142.R08B,More approve of choice,31,Is that (your preference for Mondale and Ferraro in the 1984 Presidential election) more because you approve of Mondale and Ferraro or more because you disapprove of Reagan and Bush?,,Asked of a partial sample among the 37% of registered voters who preferred Mondale/Ferraro (5% of the total sample),10/4/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,Respondents from the 48 state poll (#8624),15933,,Telephone Interview,,False
USABCWP.142.R08B,More disapprove of non-choice,65,Is that (your preference for Mondale and Ferraro in the 1984 Presidential election) more because you approve of Mondale and Ferraro or more because you disapprove of Reagan and Bush?,,Asked of a partial sample among the 37% of registered voters who preferred Mondale/Ferraro (5% of the total sample),10/4/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,Respondents from the 48 state poll (#8624),15933,,Telephone Interview,,False
USABCWP.142.R08B,No opinion,4,Is that (your preference for Mondale and Ferraro in the 1984 Presidential election) more because you approve of Mondale and Ferraro or more because you disapprove of Reagan and Bush?,,Asked of a partial sample among the 37% of registered voters who preferred Mondale/Ferraro (5% of the total sample),10/4/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,Respondents from the 48 state poll (#8624),15933,,Telephone Interview,,False
USGBUSA.84OCT6.06D,Very committed,75,"How committed are you to voting (in the 1984 Presidential election) for (Reagan and Bush/Mondale and Ferraro)-very committed, somewhat committed, or not very committed?",,Asked of those registered voters who prefer or lean toward Reagan/ Bush or Mondale/Ferraro (95%),11/4/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,10/30/1984,11/4/1984,Y,Registered Voters,2219,,"Telephone Interview, Landline",,False
USGBUSA.84OCT6.06D,Somewhat committed,18,"How committed are you to voting (in the 1984 Presidential election) for (Reagan and Bush/Mondale and Ferraro)-very committed, somewhat committed, or not very committed?",,Asked of those registered voters who prefer or lean toward Reagan/ Bush or Mondale/Ferraro (95%),11/4/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,10/30/1984,11/4/1984,Y,Registered Voters,2219,,"Telephone Interview, Landline",,False
USGBUSA.84OCT6.06D,Not very committed,6,"How committed are you to voting (in the 1984 Presidential election) for (Reagan and Bush/Mondale and Ferraro)-very committed, somewhat committed, or not very committed?",,Asked of those registered voters who prefer or lean toward Reagan/ Bush or Mondale/Ferraro (95%),11/4/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,10/30/1984,11/4/1984,Y,Registered Voters,2219,,"Telephone Interview, Landline",,False
USGBUSA.84OCT6.06D,Not sure/Don't know,1,"How committed are you to voting (in the 1984 Presidential election) for (Reagan and Bush/Mondale and Ferraro)-very committed, somewhat committed, or not very committed?",,Asked of those registered voters who prefer or lean toward Reagan/ Bush or Mondale/Ferraro (95%),11/4/1984,Gordon S. Black Corporation,USA Today,Gordon Black/USA Today Poll,10/30/1984,11/4/1984,Y,Registered Voters,2219,,"Telephone Interview, Landline",,False
USABCWP.142.R13,Reagan,55,"(Now, regardless of how you might vote (in the 1984 Presidential election), I'd like you to compare Reagan and Mondale in some ways.) Which one would you trust more in handling foreign policy, overall?",,Asked of partial sample of registered voters (14% of registered voters),10/4/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,Respondents from the 48 state poll (#8624),15933,,Telephone Interview,,False
USABCWP.142.R13,Mondale,36,"(Now, regardless of how you might vote (in the 1984 Presidential election), I'd like you to compare Reagan and Mondale in some ways.) Which one would you trust more in handling foreign policy, overall?",,Asked of partial sample of registered voters (14% of registered voters),10/4/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,Respondents from the 48 state poll (#8624),15933,,Telephone Interview,,False
USABCWP.142.R13,Neither (vol),4,"(Now, regardless of how you might vote (in the 1984 Presidential election), I'd like you to compare Reagan and Mondale in some ways.) Which one would you trust more in handling foreign policy, overall?",,Asked of partial sample of registered voters (14% of registered voters),10/4/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,Respondents from the 48 state poll (#8624),15933,,Telephone Interview,,False
USABCWP.142.R13,No opinion,6,"(Now, regardless of how you might vote (in the 1984 Presidential election), I'd like you to compare Reagan and Mondale in some ways.) Which one would you trust more in handling foreign policy, overall?",,Asked of partial sample of registered voters (14% of registered voters),10/4/1984,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,10/29/1984,11/1/1984,Y,Respondents from the 48 state poll (#8624),15933,,Telephone Interview,,False
USCBSNYT.84PRE1.R08,Economy,32,"When you vote for President on Tuesday (1984), what will be most important in deciding how you vote--the economy of this country, or U.S. military and foreign policy, or mainly the way you feel about Reagan and Mondale?",,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R08,Military and foreign policy,10,"When you vote for President on Tuesday (1984), what will be most important in deciding how you vote--the economy of this country, or U.S. military and foreign policy, or mainly the way you feel about Reagan and Mondale?",,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R08,Reagan and Mondale,30,"When you vote for President on Tuesday (1984), what will be most important in deciding how you vote--the economy of this country, or U.S. military and foreign policy, or mainly the way you feel about Reagan and Mondale?",,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R08,"Economy, Foreign policy, and Reagan/Mondale",14,"When you vote for President on Tuesday (1984), what will be most important in deciding how you vote--the economy of this country, or U.S. military and foreign policy, or mainly the way you feel about Reagan and Mondale?",,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R08,Economy and Foreign policy,5,"When you vote for President on Tuesday (1984), what will be most important in deciding how you vote--the economy of this country, or U.S. military and foreign policy, or mainly the way you feel about Reagan and Mondale?",,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R08,Economy and Reagan/Mondale,2,"When you vote for President on Tuesday (1984), what will be most important in deciding how you vote--the economy of this country, or U.S. military and foreign policy, or mainly the way you feel about Reagan and Mondale?",,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
USCBSNYT.84PRE1.R08,Other issues (Vol.),1,"When you vote for President on Tuesday (1984), what will be most important in deciding how you vote--the economy of this country, or U.S. military and foreign policy, or mainly the way you feel about Reagan and Mondale?",,Registered voters (76%),11/1/1984,CBS News; New York Times,,CBS News/New York Times Poll,10/31/1984,11/3/1984,Y,National Adult,2875,,Telephone Interview,,False
