QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USORC.102272.R17G,Nixon,41,"If he were President, who do you think would be... more likely to put in real tax reforms--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17G,McGovern,29,"If he were President, who do you think would be... more likely to put in real tax reforms--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17G,No opinion,30,"If he were President, who do you think would be... more likely to put in real tax reforms--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R17,Agree,37,"Do you tend to agree or disagree, overall, with the charges of corruption and abuse of government power that Senator McGovern made against the Nixon Administration?",,"Asked of those who saw, heard or read about Senator McGovern's statement on corruption and the abuse of government power (40%)",10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R17,Disagree,46,"Do you tend to agree or disagree, overall, with the charges of corruption and abuse of government power that Senator McGovern made against the Nixon Administration?",,"Asked of those who saw, heard or read about Senator McGovern's statement on corruption and the abuse of government power (40%)",10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R17,No opinion,17,"Do you tend to agree or disagree, overall, with the charges of corruption and abuse of government power that Senator McGovern made against the Nixon Administration?",,"Asked of those who saw, heard or read about Senator McGovern's statement on corruption and the abuse of government power (40%)",10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R15,More likely vote McGovern,9,"Suppose that, before election day (1972), the war in Vietnam is ended. If this happens, would you be more likely to vote for George McGovern (for President), more likely to vote for Richard Nixon, or wouldn't it make any difference in how you vote?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R15,More likely vote Nixon,16,"Suppose that, before election day (1972), the war in Vietnam is ended. If this happens, would you be more likely to vote for George McGovern (for President), more likely to vote for Richard Nixon, or wouldn't it make any difference in how you vote?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R15,Not make any difference,7,"Suppose that, before election day (1972), the war in Vietnam is ended. If this happens, would you be more likely to vote for George McGovern (for President), more likely to vote for Richard Nixon, or wouldn't it make any difference in how you vote?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R15,No opinion,4,"Suppose that, before election day (1972), the war in Vietnam is ended. If this happens, would you be more likely to vote for George McGovern (for President), more likely to vote for Richard Nixon, or wouldn't it make any difference in how you vote?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R06,"Yes, toward Nixon",3,"Within the last two weeks, has there been any change in your thinking as to who you would vote for in the (1972) Presidential election? (If 'Yes, has been change,' ask:) How has your thinking changed--are you now more favorable toward Richard Nixon or now more favorable toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R06,"Yes, toward McGovern",4,"Within the last two weeks, has there been any change in your thinking as to who you would vote for in the (1972) Presidential election? (If 'Yes, has been change,' ask:) How has your thinking changed--are you now more favorable toward Richard Nixon or now more favorable toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R06,"No, has not been changed",89,"Within the last two weeks, has there been any change in your thinking as to who you would vote for in the (1972) Presidential election? (If 'Yes, has been change,' ask:) How has your thinking changed--are you now more favorable toward Richard Nixon or now more favorable toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R06,No opinion,4,"Within the last two weeks, has there been any change in your thinking as to who you would vote for in the (1972) Presidential election? (If 'Yes, has been change,' ask:) How has your thinking changed--are you now more favorable toward Richard Nixon or now more favorable toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17C,Nixon,51,"If he were President, who do you think would be... better able to keep inflation in check--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17C,McGovern,25,"If he were President, who do you think would be... better able to keep inflation in check--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17C,No opinion,24,"If he were President, who do you think would be... better able to keep inflation in check--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R02,Nixon,53,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say you lean more toward Richard Nixon or more toward George McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102272.R02,McGovern,23,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say you lean more toward Richard Nixon or more toward George McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102272.R02,Lean Nixon,6,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say you lean more toward Richard Nixon or more toward George McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102272.R02,Lean McGovern,5,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say you lean more toward Richard Nixon or more toward George McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102272.R02,Don't know,13,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say you lean more toward Richard Nixon or more toward George McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102372.R02,Nixon,50,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward Richard Nixon or more toward George McGovern?",,,10/23/1972,Opinion Research Corporation,,Nixon Poll,10/23/1972,10/23/1972,Y,National adult,1029,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102372.R02,McGovern,24,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward Richard Nixon or more toward George McGovern?",,,10/23/1972,Opinion Research Corporation,,Nixon Poll,10/23/1972,10/23/1972,Y,National adult,1029,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102372.R02,Lean Nixon,7,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward Richard Nixon or more toward George McGovern?",,,10/23/1972,Opinion Research Corporation,,Nixon Poll,10/23/1972,10/23/1972,Y,National adult,1029,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102372.R02,Lean McGovern,4,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward Richard Nixon or more toward George McGovern?",,,10/23/1972,Opinion Research Corporation,,Nixon Poll,10/23/1972,10/23/1972,Y,National adult,1029,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102372.R02,Don't know/Undecided,15,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward Richard Nixon or more toward George McGovern?",,,10/23/1972,Opinion Research Corporation,,Nixon Poll,10/23/1972,10/23/1972,Y,National adult,1029,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.110172.R13,George McGovern,24,Do you think George McGovern or Richard Nixon would do the better job of keeping corruption and influence-peddling out of the federal government over the next four years?,,,11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R13,Richard Nixon,42,Do you think George McGovern or Richard Nixon would do the better job of keeping corruption and influence-peddling out of the federal government over the next four years?,,,11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R13,No opinion,34,Do you think George McGovern or Richard Nixon would do the better job of keeping corruption and influence-peddling out of the federal government over the next four years?,,,11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USHARRIS.102272.R1,Nixon,59,"Suppose the (1972) election for President were being held right now and you had to choose between Richard Nixon for the Republicans and Senator George McGovern for the Democrats, whom would you be for?",,,10/22/1972,Louis Harris & Associates,,Harris Survey,10/17/1972,10/19/1972,Y,Likely voters,1633,,Face-to-face interview,,True
USHARRIS.102272.R1,McGovern,34,"Suppose the (1972) election for President were being held right now and you had to choose between Richard Nixon for the Republicans and Senator George McGovern for the Democrats, whom would you be for?",,,10/22/1972,Louis Harris & Associates,,Harris Survey,10/17/1972,10/19/1972,Y,Likely voters,1633,,Face-to-face interview,,True
USHARRIS.102272.R1,Not sure,7,"Suppose the (1972) election for President were being held right now and you had to choose between Richard Nixon for the Republicans and Senator George McGovern for the Democrats, whom would you be for?",,,10/22/1972,Louis Harris & Associates,,Harris Survey,10/17/1972,10/19/1972,Y,Likely voters,1633,,Face-to-face interview,,True
USORC.102272.R17E,Nixon,44,"If he were President, who do you think would be... better able to reduce unemployment quicker--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17E,McGovern,28,"If he were President, who do you think would be... better able to reduce unemployment quicker--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17E,No opinion,28,"If he were President, who do you think would be... better able to reduce unemployment quicker--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R04,For Nixon,65,Would you say you are voting for Nixon or against McGovern (in the 1972 Presidential election)?,,Prefer Nixon in election (60%),11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R04,Against McGovern,25,Would you say you are voting for Nixon or against McGovern (in the 1972 Presidential election)?,,Prefer Nixon in election (60%),11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R04,No opinion,10,Would you say you are voting for Nixon or against McGovern (in the 1972 Presidential election)?,,Prefer Nixon in election (60%),11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R11,Yes,21,"Did you see, hear or read about John Connally's speech discussing the policies of President Nixon and Senator McGovern that was presented on television Friday night?",,Asked on 10/21-22/72 only,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R11,No,78,"Did you see, hear or read about John Connally's speech discussing the policies of President Nixon and Senator McGovern that was presented on television Friday night?",,Asked on 10/21-22/72 only,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R11,Don't know,1,"Did you see, hear or read about John Connally's speech discussing the policies of President Nixon and Senator McGovern that was presented on television Friday night?",,Asked on 10/21-22/72 only,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R10,More likely vote McGovern,22,"Will this (Senator McGovern's speech on the nation's economy) make you more likely to vote for George McGovern, more likely to vote for Richard Nixon, or not make any difference to you when you vote this fall (1972)?",,"Asked only of those respondents interviewed 10/20/72 who saw, heard or read about Senator McGovern's statement on the nation's economy",10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R10,More likely vote Nixon,27,"Will this (Senator McGovern's speech on the nation's economy) make you more likely to vote for George McGovern, more likely to vote for Richard Nixon, or not make any difference to you when you vote this fall (1972)?",,"Asked only of those respondents interviewed 10/20/72 who saw, heard or read about Senator McGovern's statement on the nation's economy",10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R10,Not make any difference,44,"Will this (Senator McGovern's speech on the nation's economy) make you more likely to vote for George McGovern, more likely to vote for Richard Nixon, or not make any difference to you when you vote this fall (1972)?",,"Asked only of those respondents interviewed 10/20/72 who saw, heard or read about Senator McGovern's statement on the nation's economy",10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R10,No opinion,7,"Will this (Senator McGovern's speech on the nation's economy) make you more likely to vote for George McGovern, more likely to vote for Richard Nixon, or not make any difference to you when you vote this fall (1972)?",,"Asked only of those respondents interviewed 10/20/72 who saw, heard or read about Senator McGovern's statement on the nation's economy",10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17I,Nixon,35,"If he were President, who do you think would be... more likely to cut defense spending--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17I,McGovern,46,"If he were President, who do you think would be... more likely to cut defense spending--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17I,No opinion,19,"If he were President, who do you think would be... more likely to cut defense spending--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R05,For McGovern,49,Would you say you are voting for McGovern or against Nixon (in the 1972 Presidential election)?,,Prefer McGovern in election (31%),11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R05,Against Nixon,25,Would you say you are voting for McGovern or against Nixon (in the 1972 Presidential election)?,,Prefer McGovern in election (31%),11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.110172.R05,No opinion,14,Would you say you are voting for McGovern or against Nixon (in the 1972 Presidential election)?,,Prefer McGovern in election (31%),11/1/1972,Opinion Research Corporation,,Nixon Poll,10/31/1972,11/1/1972,Y,National Adult,1123,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102972.R02,Nixon,47,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102972.R02,McGovern,27,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102972.R02,Lean Nixon,8,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102972.R02,Lean McGovern,4,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USORC.102972.R02,Don't know,14,"If the 1972 Presidential election were being held today, would you vote for Richard Nixon, the Republican candidate, or George McGovern, the Democratic candidate? (If 'Neither' or 'Undecided,' ask:) Would you say that you lean more toward George McGovern?",,,10/29/1972,Opinion Research Corporation,,Nixon Poll,10/27/1972,10/29/1972,Y,National adult,1057,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,True
USGALLUP.110672.R1,Nixon,61,"If the (1972) presidential election were being held today, which candidate would you vote for--McGovern, the Democrat, or Nixon, the Republican?",,Registered voters,11/6/1972,Gallup Organization,,Gallup Poll,11/2/1972,11/4/1972,Y,National adult,1500,,Face-to-face interview,,True
USGALLUP.110672.R1,McGovern,35,"If the (1972) presidential election were being held today, which candidate would you vote for--McGovern, the Democrat, or Nixon, the Republican?",,Registered voters,11/6/1972,Gallup Organization,,Gallup Poll,11/2/1972,11/4/1972,Y,National adult,1500,,Face-to-face interview,,True
USGALLUP.110672.R1,Others (vol.),1,"If the (1972) presidential election were being held today, which candidate would you vote for--McGovern, the Democrat, or Nixon, the Republican?",,Registered voters,11/6/1972,Gallup Organization,,Gallup Poll,11/2/1972,11/4/1972,Y,National adult,1500,,Face-to-face interview,,True
USGALLUP.110672.R1,Undecided,3,"If the (1972) presidential election were being held today, which candidate would you vote for--McGovern, the Democrat, or Nixon, the Republican?",,Registered voters,11/6/1972,Gallup Organization,,Gallup Poll,11/2/1972,11/4/1972,Y,National adult,1500,,Face-to-face interview,,True
USORC.102272.R17A,Nixon,70,"If he were President, who do you think would be... better able to negotiate with Russians and Chinese--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17A,McGovern,11,"If he were President, who do you think would be... better able to negotiate with Russians and Chinese--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17A,No opinion,19,"If he were President, who do you think would be... better able to negotiate with Russians and Chinese--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17H,Nixon,36,"If he were President, who do you think would be... better at keeping big business from influencing federal government--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17H,McGovern,36,"If he were President, who do you think would be... better at keeping big business from influencing federal government--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
USORC.102272.R17H,No opinion,28,"If he were President, who do you think would be... better at keeping big business from influencing federal government--Nixon or McGovern?",,,10/22/1972,Opinion Research Corporation,,Nixon Poll,10/20/1972,10/22/1972,Y,National adult,1059,,Telephone Interview,One of a series of surveys conducted for Richard Nixon while he was President.,False
