QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
USLAT.04SEPT30.R12P,Somewhat favorable,25,"What is your impression of John Kerry?  As of today , is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",* = less than .5%.,,10/31/2004,Los Angeles Times,,Los Angeles Times Poll,09/30/2004,10/1/2004,Y,National registered voters who watched the first presidential debate,725,PRES2,Telephone Interview,"Respondents were originally interviewed September 25-28, 2004 and agreed to be reinterviewed."
USLAT.04SEPT30.R12P,Somewhat unfavorable,20,"What is your impression of John Kerry?  As of today , is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",* = less than .5%.,,10/31/2004,Los Angeles Times,,Los Angeles Times Poll,09/30/2004,10/1/2004,Y,National registered voters who watched the first presidential debate,725,PRES2,Telephone Interview,"Respondents were originally interviewed September 25-28, 2004 and agreed to be reinterviewed."
USLAT.04SEPT30.R12P,Very unfavorable,21,"What is your impression of John Kerry?  As of today , is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",* = less than .5%.,,10/31/2004,Los Angeles Times,,Los Angeles Times Poll,09/30/2004,10/1/2004,Y,National registered voters who watched the first presidential debate,725,PRES2,Telephone Interview,"Respondents were originally interviewed September 25-28, 2004 and agreed to be reinterviewed."
USLAT.04SEPT30.R12P,Not sure,*,"What is your impression of John Kerry?  As of today , is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",* = less than .5%.,,10/31/2004,Los Angeles Times,,Los Angeles Times Poll,09/30/2004,10/1/2004,Y,National registered voters who watched the first presidential debate,725,PRES2,Telephone Interview,"Respondents were originally interviewed September 25-28, 2004 and agreed to be reinterviewed."
USLAT.04SEPT30.R12P,Refused,*,"What is your impression of John Kerry?  As of today , is it very favorable, somewhat favorable, somewhat unfavorable, very unfavorable, or haven't you heard enough about him to say?",* = less than .5%.,,10/31/2004,Los Angeles Times,,Los Angeles Times Poll,09/30/2004,10/1/2004,Y,National registered voters who watched the first presidential debate,725,PRES2,Telephone Interview,"Respondents were originally interviewed September 25-28, 2004 and agreed to be reinterviewed."
USWG.04NOV02.R08,Favorable,49,"(Please tell me for each of the following whether you have a favorable or an unfavorable impression of that group or person.)...John Kerry...(If Favorable/Unfavorable, ask:) Would you say you have a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",,,11/30/2004,Winston Group,New Models,New Models National Brand Poll,11/2/2004,11/2/2004,Y,National registered voters who voted in the 2004 Presidential election,1000,,Telephone Interview,
USWG.04NOV02.R08,Unfavorable,49,"(Please tell me for each of the following whether you have a favorable or an unfavorable impression of that group or person.)...John Kerry...(If Favorable/Unfavorable, ask:) Would you say you have a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",,,11/30/2004,Winston Group,New Models,New Models National Brand Poll,11/2/2004,11/2/2004,Y,National registered voters who voted in the 2004 Presidential election,1000,,Telephone Interview,
USWG.04NOV02.R08,Don't know/Refused,2,"(Please tell me for each of the following whether you have a favorable or an unfavorable impression of that group or person.)...John Kerry...(If Favorable/Unfavorable, ask:) Would you say you have a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",,,11/30/2004,Winston Group,New Models,New Models National Brand Poll,11/2/2004,11/2/2004,Y,National registered voters who voted in the 2004 Presidential election,1000,,Telephone Interview,
USSELZER.092415.R07A,Very favorable,11,"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so....John Kerry, US secretary of state",,,09/24/2015,Selzer & Co.,Bloomberg News,Bloomberg Poll,09/18/2015,09/21/2015,Y,National adult,1001,,Telephone Interview,Interviews were conducted by landline and cell phones.
USSELZER.092415.R07A,Mostly favorable,30,"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so....John Kerry, US secretary of state",,,09/24/2015,Selzer & Co.,Bloomberg News,Bloomberg Poll,09/18/2015,09/21/2015,Y,National adult,1001,,Telephone Interview,Interviews were conducted by landline and cell phones.
USSELZER.092415.R07A,Mostly unfavorable,18,"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so....John Kerry, US secretary of state",,,09/24/2015,Selzer & Co.,Bloomberg News,Bloomberg Poll,09/18/2015,09/21/2015,Y,National adult,1001,,Telephone Interview,Interviews were conducted by landline and cell phones.
USSELZER.092415.R07A,Very unfavorable,21,"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so....John Kerry, US secretary of state",,,09/24/2015,Selzer & Co.,Bloomberg News,Bloomberg Poll,09/18/2015,09/21/2015,Y,National adult,1001,,Telephone Interview,Interviews were conducted by landline and cell phones.
USSELZER.092415.R07A,Not sure,19,"Now, I'm going to mention some people and groups in the news recently. For each, please tell me if your feelings are very favorable, mostly favorable, mostly unfavorable, or very unfavorable. If you don't know enough to answer, just say so....John Kerry, US secretary of state",,,09/24/2015,Selzer & Co.,Bloomberg News,Bloomberg Poll,09/18/2015,09/21/2015,Y,National adult,1001,,Telephone Interview,Interviews were conducted by landline and cell phones.
USGREEN.04DCSP26.R14,51-100% Warm,43,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 47.0,,09/28/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,09/26/2004,09/28/2004,Y,National registered likely voters,1000,,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote, or who didn't vote in the 2000 election, but did vote in the 2002 election, and said they will probably vote or are almost certain to vote in the 2004 presidential election."
USGREEN.04DCSP26.R14,1-40% Cool,45,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 47.0,,09/28/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,09/26/2004,09/28/2004,Y,National registered likely voters,1000,,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote, or who didn't vote in the 2000 election, but did vote in the 2002 election, and said they will probably vote or are almost certain to vote in the 2004 presidential election."
USGREEN.04DCSP26.R14,50 Not particularly warm or cold,12,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 47.0,,09/28/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,09/26/2004,09/28/2004,Y,National registered likely voters,1000,,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote, or who didn't vote in the 2000 election, but did vote in the 2002 election, and said they will probably vote or are almost certain to vote in the 2004 presidential election."
USGREEN.04DCSP26.R14,Never heard of/Don't know/Refused,2,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...John Kerry...Give...John Kerry a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold.  (If Don't know, ask:) Would you say you are unable to give an opinion of...John Kerry, or have you never heard of...John Kerry?",* Mean = 47.0,,09/28/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,09/26/2004,09/28/2004,Y,National registered likely voters,1000,,Telephone Interview,"National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote, or who didn't vote in the 2000 election, but did vote in the 2002 election, and said they will probably vote or are almost certain to vote in the 2004 presidential election."
USCBSNYT.100404.R02,Favorable,40,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",,Registered voters,10/4/2004,CBS News; New York Times,,CBS News/New York Times Poll,10/1/2004,10/3/2004,Y,National adult,979,,Telephone Interview,
USCBSNYT.100404.R02,Unfavorable,41,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",,Registered voters,10/4/2004,CBS News; New York Times,,CBS News/New York Times Poll,10/1/2004,10/3/2004,Y,National adult,979,,Telephone Interview,
USCBSNYT.100404.R02,Undecided,13,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",,Registered voters,10/4/2004,CBS News; New York Times,,CBS News/New York Times Poll,10/1/2004,10/3/2004,Y,National adult,979,,Telephone Interview,
USCBSNYT.100404.R02,Haven't heard enough,4,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",,Registered voters,10/4/2004,CBS News; New York Times,,CBS News/New York Times Poll,10/1/2004,10/3/2004,Y,National adult,979,,Telephone Interview,
USCBSNYT.100404.R02,Refused,2,"Is your opinion of John Kerry favorable, not favorable, undecided, or haven't you heard enough about John Kerry yet to have an opinion?",,Registered voters,10/4/2004,CBS News; New York Times,,CBS News/New York Times Poll,10/1/2004,10/3/2004,Y,National adult,979,,Telephone Interview,
USGREEN.04DCOCT17.R34,Much more favorable,20,"Has what you have heard about John Kerry in the past couple days made you feel more favorable or less favorable in your opinion of him? (If More/Less favorable, ask:) (Is that much more/less favorable or somewhat more/less favorable?)",,,10/18/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/17/2004,10/18/2004,Y,National registered likely voters,1001,,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn?t vote in the 2000 election but did not vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.
USGREEN.04DCOCT17.R34,Somewhat more favorable,16,"Has what you have heard about John Kerry in the past couple days made you feel more favorable or less favorable in your opinion of him? (If More/Less favorable, ask:) (Is that much more/less favorable or somewhat more/less favorable?)",,,10/18/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/17/2004,10/18/2004,Y,National registered likely voters,1001,,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn?t vote in the 2000 election but did not vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.
USGREEN.04DCOCT17.R34,Somewhat less favorable,13,"Has what you have heard about John Kerry in the past couple days made you feel more favorable or less favorable in your opinion of him? (If More/Less favorable, ask:) (Is that much more/less favorable or somewhat more/less favorable?)",,,10/18/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/17/2004,10/18/2004,Y,National registered likely voters,1001,,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn?t vote in the 2000 election but did not vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.
USGREEN.04DCOCT17.R34,Much less favorable,23,"Has what you have heard about John Kerry in the past couple days made you feel more favorable or less favorable in your opinion of him? (If More/Less favorable, ask:) (Is that much more/less favorable or somewhat more/less favorable?)",,,10/18/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/17/2004,10/18/2004,Y,National registered likely voters,1001,,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn?t vote in the 2000 election but did not vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.
USGREEN.04DCOCT17.R34,No difference (Vol.),24,"Has what you have heard about John Kerry in the past couple days made you feel more favorable or less favorable in your opinion of him? (If More/Less favorable, ask:) (Is that much more/less favorable or somewhat more/less favorable?)",,,10/18/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/17/2004,10/18/2004,Y,National registered likely voters,1001,,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn?t vote in the 2000 election but did not vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.
USGREEN.04DCOCT17.R34,Don't know/Refused,4,"Has what you have heard about John Kerry in the past couple days made you feel more favorable or less favorable in your opinion of him? (If More/Less favorable, ask:) (Is that much more/less favorable or somewhat more/less favorable?)",,,10/18/2004,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,10/17/2004,10/18/2004,Y,National registered likely voters,1001,,Telephone Interview,National registered likely voters are registered voters who voted in the 2000 presidential election/were ineligible/too young to vote or who didn?t vote in the 2000 election but did not vote in the 2002 election and said they will probably or are almost certain to vote in the 2004 presidential election.
USABC.2004ELETRACKO13.Q006B,Favorable,45,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",,Asked of Registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted."
USABC.2004ELETRACKO13.Q006B,Unfavorable,44,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",,Asked of Registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted."
USABC.2004ELETRACKO13.Q006B,Don't know/No opinion,11,"Regardless of how you might vote (for president in 2004)/who you voted for, please tell me if you have a favorable or unfavorable impression of...John Kerry or perhaps you don't know enough to say.",,Asked of Registered voters who are absolutely certain they are registered to vote in the 2004 presidential election/already voted,10/31/2004,TNS Intersearch,ABC News; Washington Post,ABC News Poll,10/1/2004,11/1/2004,Y,National adult,21265,,Telephone Interview,"ABC News and the Washington Post are sharing data collection for this tracking poll, then independently applying their own models to arrive at likely voters estimates.  Interviews were conducted by TNS Intersearch.  ABC News defines Likely Voters as Registered voters who are absolutely certain they will vote in the 2004 presidential election/already voted."
USGALLUP.200432.Q06C,Favorable,40,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Teresa Heinz Kerry?",* = less than .5%.,,10/31/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/1/2004,10/3/2004,Y,National adult,1016,Q6C,Telephone Interview,
USGALLUP.200432.Q06C,Unfavorable,34,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Teresa Heinz Kerry?",* = less than .5%.,,10/31/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/1/2004,10/3/2004,Y,National adult,1016,Q6C,Telephone Interview,
USGALLUP.200432.Q06C,"Heard of, no opinion (Vol.)",16,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Teresa Heinz Kerry?",* = less than .5%.,,10/31/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/1/2004,10/3/2004,Y,National adult,1016,Q6C,Telephone Interview,
USGALLUP.200432.Q06C,Never heard of,10,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Teresa Heinz Kerry?",* = less than .5%.,,10/31/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/1/2004,10/3/2004,Y,National adult,1016,Q6C,Telephone Interview,
USGALLUP.200432.Q06C,Refused,*,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Teresa Heinz Kerry?",* = less than .5%.,,10/31/2004,Gallup Organization,Cable News Network (CNN); USA Today,Gallup/CNN/USA Today Poll,10/1/2004,10/3/2004,Y,National adult,1016,Q6C,Telephone Interview,
31120306.00008,Very favorable,12,"Are you favorable or unfavorable towards...John Kerry?...Very favorable, somewhat favorable, unfavorable",,,10/5/2007,"Penn, Schoen & Berland Associates",,PSB October 2007 New Hampshire Tracker,10/3/2007,10/4/2007,Y,New Hampshire likely Democratic primary voters,521,,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu"
