QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USCBS.8810J.Q03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Asked of registered voters (73%),11/1/1988,CBS News; The George Fine Research Firm,CBS News,CBS News Poll,11/5/1988,11/6/1988,Y,National adult,2188,nan,"Telephone Interview, Landline",nan,33.0,39.0,27.0
USKRC.110488.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,11/4/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,11/2/1988,11/4/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,43.0,44.0,13.0
USKRC.110588.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,11/5/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,11/3/1988,11/5/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,43.0,45.0,12.0
USCBS.888810E.Q03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Asked of registered voters (75%),11/1/1988,CBS News; The George Fine Research Firm,nan,CBS News Poll,10/30/1988,11/1/1988,Y,National adult,1650,nan,"Telephone Interview, Landline",nan,30.0,41.0,29.0
USHFS.892165.R11AA,"Now I'd like to ask your impressions of some people in public life. As I read each one, just tell me whether you have a very favorable opinion of that person, a somewhat favorable opinion, a somewhat unfavorable opinion, or a very unfavorable opinion. If you don't recognize them, just say so.... Michael Dukakis",nan,Asked of half sample 1,12/1/1989,Hamilton & Staff,American Medical Political Action Committee,Current Problems And Public Issues,11/29/1989,12/14/1989,Y,National--Registered Voters,1503,nan,Telephone Interview,nan,42.0,49.0,9.0
USCBSNYT.8810G.Q203,"(Asked of Version II registered voters) Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Version II registered voters (75% of Version II),11/1/1988,CBS News; The New York Times; The George Fine Research Firm,CBS News; New York Times,CBS News/New York Times Poll,11/1/1988,11/3/1988,Y,National adult,1862,nan,"Telephone Interview, Landline",There were two versions of the questionnaire in this study. Version 1 had 588 respondents and the interviewing was done by the George Fine Research Firm. Version 2 had 1274 respondents and the interviewing was done by CBS News/ New York Times. Some questions appeared in both versions.,33.0,39.0,39.0
USCBS.8810K.Q03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Asked of registered voters (73%),11/1/1988,CBS News; The George Fine Research Firm,CBS News,CBS News Poll,11/6/1988,11/7/1988,Y,National adult,2227,nan,"Telephone Interview, Landline",Interviews were conducted by George Fine Research,34.0,42.0,25.0
USCBSNYT.112088.R17,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,nan,11/20/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,11/10/1988,11/15/1988,Y,Recall adults,1627,nan,"Telephone Interview, Landline",Reinterviews of 1627 adults from a sample of 1977 originally interviewed 11/2-4/88.,38.0,35.0,27.0
USKRC.103188.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/31/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/29/1988,10/31/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,40.0,45.0,15.0
USCBSNYT.110588.R03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Probable electorate,11/5/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,11/2/1988,11/4/1988,Y,National adult,1977,nan,Telephone Interview,Responses of registered voters were weighted for participation in previous elections and intention to vote in November to create a probable electorate.,33.0,41.0,26.0
USGALLUP.278GR1.R19B,"(I'd like your overall opinion of the candidates for president and vice president.) Is your overall opinion of Michael Dukakis very favorable, mostly favorable, mostly unfavorable or very unfavorable?",nan,nan,11/1/1988,Gallup Organization,nan,Gallup Report,11/3/1988,11/6/1988,Y,National--Registered voters,4089,nan,Telephone Interview,nan,47.0,46.0,7.0
USABCWP.88941D.Q04,"I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person or if, perhaps, you don't know enough to say. How about... Michael Dukakis?",nan,Asked of registered voters absolutely certain to vote (74% of registered),10/1/1988,ICR Survey Research Group,ABC News; Washington Post,ABC News/Washington Post Poll,10/7/1988,10/11/1988,Y,National adult,1004,nan,Telephone Interview,Interviewing was conducted by ICR Survey Research Group.,40.0,45.0,15.0
USNBCWSJ.88SEPT.R03,"In general, do you have a favorable or an unfavorable opinion of Michael Dukakis?",nan,Likely voters (63%),09/1/1988,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,09/16/1988,09/19/1988,Y,National adult,4159,nan,Telephone Interview,nan,48.0,36.0,16.0
USCBSNYT.050787.R11F,"(I'm going to name some possible (1988) Presidential candidates and ask you what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of... Michael Dukakis... favorable, not favorable, undecided, or haven't you heard enough about... Michael Dukakis... yet to have an opinion?",nan,nan,05/7/1987,CBS News; New York Times,nan,CBS News/New York Times Poll,05/5/1987,05/6/1987,Y,National Adult,749,nan,Telephone Interview,nan,9.0,6.0,85.0
USKRC.092588.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/25/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/23/1988,09/25/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,40.0,34.0,26.0
USABC.310.R05,"I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person or if, perhaps, you don't know enough to say.... Michael Dukakis",nan,nan,08/15/1988,Chilton Research Services,ABC News,ABC News Poll,08/14/1988,08/14/1988,Y,National Adult,605,nan,Telephone Interview,nan,47.0,22.0,31.0
USKRC.091488.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/14/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/12/1988,09/14/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,41.0,38.0,21.0
USLAT.160.R61,"What is your impression of Massachusetts Governor Michael Dukakis? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,09/1/1988,Los Angeles Times,nan,Los Angeles Times Poll,09/9/1988,09/11/1988,Y,National adult,1418,nan,Telephone Interview,nan,61.0,29.0,10.0
USCBS.88DEB2.R5,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,nan,10/14/1988,CBS News; New York Times,nan,CBS News Poll,10/13/1988,10/13/1988,Y,National Adult (Recall of respondents in USCBSNYT88-8809-B),729,nan,Telephone Interview,Reinterviews with 729 registered voters from a sample of 1009 registered voters first interviewed 10/8-10/88. Responses were weighted for their participation in previous elections and intention to vote in November to create a probable electorate.,43.0,40.0,17.0
USABCWP.88844D.Q04,"I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person or if, perhaps, you don't know enough to say. How about... Michael Dukakis? Do you have a favorable or unfavorable impression of him, or don't you know enough to say?",nan,Asked of registered voters who are absolutely certain to vote in 1988 presidential election (70% of registered voters),11/1/1988,ICR Survey Research Group,ABC News; Washington Post,ABC News/Washington Post Poll,10/26/1988,10/30/1988,Y,National adult,1010,nan,Telephone Interview,Interviewing was conducted by ICR Survey Research Group.,40.0,48.0,12.0
USKRC.101788.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/17/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/15/1988,10/17/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,41.0,43.0,16.0
USLAT.166.R27,"What is your impression of Massachusetts Governor Michael Dukakis? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,10/13/1988,Los Angeles Times,nan,Los Angeles Times Poll,10/10/1988,10/13/1988,Y,National adult including a callback of presidential debate watchers,1380,nan,Telephone Interview,Sample consisted of 875 registered voters who said they planned to watch the 10/13/88 Presidential debate.,52.0,41.0,7.0
USKRC.103088.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/30/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/28/1988,10/30/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,40.0,44.0,16.0
USYANKCS.090688.R13D,Would you say you have generally favorable or unfavorable impressions of... Michael Dukakis... or aren't you familiar enough with... Michael Dukakis... to say one way or the other?,nan,Likely voters (75%),09/6/1988,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,08/29/1988,08/30/1988,Y,Registered Voters,1474,nan,Telephone Interview,nan,49.0,32.0,19.0
USNBCWSJ.148.R06,"In general, do you have a favorable or an unfavorable opinion of Michael Dukakis?",nan,Registered voters (82%),08/19/1988,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,08/5/1988,08/8/1988,Y,National Adult,2118,nan,Telephone Interview,nan,54.0,24.0,22.0
USKRC.092388.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/23/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/21/1988,09/23/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,42.0,37.0,21.0
USABCWP.88943D.Q04,"I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person of if, perhaps, you don't know enough to say. How about... Michael Dukakis?",nan,Asked of registered voters absolutely certain to vote (78% of registered),10/1/1988,ICR Survey Research Group,ABC News; Washington Post,ABC News/Washington Post Poll,10/21/1988,10/25/1988,Y,National adult,1011,nan,Telephone Interview,nan,44.0,42.0,14.0
USKRC.092788.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/27/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/25/1988,09/27/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,45.0,34.0,21.0
USCBSNYT.071188.R03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Registered voters (80%),07/11/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,07/5/1988,07/8/1988,Y,National Adult,1177,nan,Telephone Interview,nan,28.0,21.0,51.0
USNBCWSJ.102788.R36,"In general, do you have a favorable or unfavorable opinion of Kitty Dukakis?",nan,Likely voters (63%),10/27/1988,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,10/23/1988,10/26/1988,Y,National adult,2041,nan,Telephone Interview,nan,42.0,11.0,47.0
USKRC.100988.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/9/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/7/1988,10/9/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,41.0,39.0,20.0
USABC.307.R06,"(I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person or if, perhaps, you don't know enough to say.)... How about Michael Dukakis? Do you have a favorable or unfavorable impression of him, or don't you know enough to say?",nan,nan,07/17/1988,Chilton Research Services,ABC News,ABC News Poll,07/17/1988,07/17/1988,Y,National Adult,603,nan,Telephone Interview,nan,54.0,24.0,22.0
USKRC.091788.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/17/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/15/1988,09/17/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,44.0,35.0,21.0
USGALLUP.093088.R2B,"Is your overall opinion of... Michael Dukakis... very favorable, mostly favorable, mostly unfavorable or very unfavorable?",nan,nan,09/30/1988,Gallup Organization,nan,Gallup Poll,09/27/1988,09/28/1988,Y,National--Registered voters,1020,nan,Telephone Interview,nan,52.0,39.0,9.0
USNBCWSJ.102788.R05,"In general, do you have a favorable or an unfavorable opinion of Michael Dukakis?",nan,Likely voters (63%),10/27/1988,NBC News; Wall Street Journal,nan,NBC News/Wall Street Journal Poll,10/23/1988,10/26/1988,Y,National adult,2041,nan,Telephone Interview,nan,38.0,49.0,13.0
USYANKCS.031588.R05A,"I'm going to read you the names of some people who are running for the Democratic nomination for president in 1988. As I read each name, please tell me whether you have generally favorable or generally unfavorable impressions of that candidate, or whether you are not familiar enough with the candidate to say one way or the other.... Dukakis",nan,nan,03/15/1988,Yankelovich Clancy Shulman,Time Magazine,Time/Yankelovich Clancy Shulman Poll,03/10/1988,03/10/1988,Y,Registered Voters,1013,nan,Telephone Interview,nan,52.0,12.0,36.0
USLAT.167.R27,"What is your impression of Massachusetts Governor Michael Dukakis? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,10/13/1988,Los Angeles Times,nan,Los Angeles Times Poll,10/10/1988,10/13/1988,Y,National adult including a callback of presidential debate watchers,1380,nan,Telephone Interview,Sample consisted of 875 registered voters who said they planned to watch the 10/13/88 Presidential debate.,53.0,43.0,4.0
USKRC.091088.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/10/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/8/1988,09/10/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,46.0,36.0,18.0
USKRC.100688.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/6/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/4/1988,10/6/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,42.0,39.0,19.0
USKRC.091588.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/15/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/13/1988,09/15/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,40.0,38.0,22.0
USKRC.101988.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/19/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/17/1988,10/19/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,42.0,43.0,15.0
USCBSNYT.101288.R03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Probable electorate,10/12/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,10/8/1988,10/10/1988,Y,National Adult,1518,nan,Telephone Interview,Responses were weighted for their participation in previous elections and intention to vote in November to create a probable electorate.,30.0,38.0,32.0
USCBSNYT.091388.R03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Probable electorate,09/13/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,09/8/1988,09/11/1988,Y,National Adult,1606,nan,Telephone Interview,Responses were weighted on the basis of voting in previous elections and intention to vote in '88 to create a probable electorate.,28.0,31.0,41.0
USABCWP.280.R09,"(I'm going to mention the names of a few public figures. For each, please tell me if you have a favorable or unfavorable impression of that person, or if, perhaps, you don't know enough to say.)... How about Michael Dukakis?",nan,nan,01/1/1988,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,01/17/1988,01/23/1988,Y,National Adult,1505,nan,Telephone Interview,nan,25.0,13.0,63.0
USGALLUP.102688.R3B,"Is your overall opinion of... Michael Dukakis... very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,10/26/1988,Gallup Organization,nan,Gallup Poll,10/21/1988,10/23/1988,Y,National--Registered voters,1232,nan,Telephone Interview,nan,50.0,43.0,7.0
USKRC.102888.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/28/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/26/1988,10/28/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,39.0,42.0,20.0
USKRC.102488.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/24/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/22/1988,10/24/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,41.0,44.0,16.0
USKRC.090688.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/6/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/4/1988,09/6/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,48.0,34.0,18.0
USKRC.090988.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/9/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/7/1988,09/9/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,44.0,37.0,19.0
USCBSNYT.0288SO.R10BS,"(I'm going to name some (1988) Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.)... Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Super Tues. Reg. Dem. Primary voters (36%),02/22/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,02/17/1988,02/21/1988,Y,National Adult,2734,nan,Telephone Interview,"States sampled = Alabama, Arkansas, Florida, Georgia, Kentucky, Louisiana, Maryland, Mississippi, Missouri, North Carolina, Oklahoma, S. Carolina, Tennessee, Texas, and Virginia.",28.0,11.0,61.0
USLAT.162.R27,"What is your impression of Massachusetts Governor Michael Dukakis? As of today, is it very favorable, or somewhat favorable, or somewhat unfavorable or very unfavorable--or haven't you heard enough about him yet to say?",nan,nan,09/25/1988,Los Angeles Times,nan,Los Angeles Times Poll,09/23/1988,09/29/1988,Y,National registered voters,943,nan,Telephone Interview,Sample consisted of registered voters who said they planned to watch the 9/25/88 presidential debate,58.0,32.0,10.0
USGALLUP.091488.R2B,"Is your overall opinion of... Michael Dukakis... very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,09/14/1988,Gallup Organization,nan,Gallup Poll,09/9/1988,09/11/1988,Y,National adult,1001,nan,Telephone Interview,nan,52.0,40.0,8.0
USKRC.102588.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,10/25/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,10/23/1988,10/25/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,41.0,43.0,16.0
USCBSNYT.102787.R13C,"(I'm going to name some possible Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.) Is your opinion of... Michael Dukakis... favorable, not favorable, undecided, or haven't you heard enough about... Michael Dukakis... yet to have an opinion?",nan,nan,10/27/1987,CBS News; New York Times,nan,CBS News/New York Times Poll,10/18/1987,10/22/1987,Y,National Adult,1326,nan,Telephone Interview,nan,13.0,9.0,78.0
USABCWP.88839D.Q04,"(I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person of if, perhaps, you don't know enough to say.).... Michael Dukakis",nan,Asked of those registered voters absolutely certain to vote in the presidential election this November 1988 (73% reg. voters) (52% of sample) * = less than .5 percent,09/1/1988,ICR Survey Research Group,ABC News; Washington Post,ABC News/Washington Post Poll,09/21/1988,09/25/1988,Y,National Adult,1003,nan,Telephone Interview,Interviewing was conducted by ICR Survey Research Group.,47.0,32.0,21.0
USABC.313.R05,"(I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person or if, perhaps, you don't know enough to say.)... How about Michael Dukakis? Do you have a favorable or unfavorable impression of him, or perhaps you don't know enough to say?",nan,nan,08/19/1988,Chilton Research Services,ABC News,ABC News Poll,08/18/1988,08/18/1988,Y,National Adult,812,nan,Telephone Interview,nan,48.0,24.0,28.0
USCBSNYT.012588.R20C,"(I'm going to name some (1988) Presidential candidates and ask what you think of them. If you haven't heard much about someone I name, just tell me.)... Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Reg. Dem. Primary voters (36%),01/25/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,01/17/1988,01/21/1988,Y,National Adult,1663,nan,Telephone Interview,nan,17.0,6.0,77.0
USKRC.092888.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/28/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/26/1988,09/28/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,45.0,37.0,18.0
USCBSNYT.080688.R03,"Is your opinion of Michael Dukakis favorable, not favorable, undecided, or haven't you heard enough about Michael Dukakis yet to have an opinion?",nan,Registered voters (70%),08/6/1988,CBS News; New York Times,nan,CBS News/New York Times Poll,07/31/1988,08/3/1988,Y,National Adult,1353,nan,Telephone Interview,nan,38.0,19.0,43.0
USABCWP.88944D.Q04,"(I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person of if, perhaps, you don't know enough to say.)... Michael Dukakis",nan,nan,11/1/1988,ICR Survey Research Group,ABC News; Washington Post,ABC News/Washington Post Poll,10/28/1988,11/1/1988,Y,National adult,1009,nan,Telephone Interview,Interviewing was conducted by ICR Survey Research Group.,45.0,40.0,15.0
USABCWP.299.R56,"(I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person or if, perhaps, you don't know enough to say.)... How about Michael Dukakis?",nan,nan,05/1/1988,Chilton Research Services,ABC News; Washington Post,ABC News/Washington Post Poll,05/19/1988,05/25/1988,Y,National Adult,1508,nan,Telephone Interview,nan,64.0,11.0,25.0
USKRC.090788.R03,How would you rate your opinion of Michael Dukakis?,nan,nan,09/7/1988,KRC Communications Research,American Political Network and the Hotline,HOTLINE/APN Presidential Poll,09/5/1988,09/7/1988,Y,National--Registered voters,1002,nan,Telephone Interview,nan,45.0,36.0,19.0
USGALLUP.071388.R2A,"I'd like your overall opinion of the leading (1988) presidential candidates. Is your overall opinion of... Michael Dukakis... very favorable, mostly favorable, mostly unfavorable or very unfavorable?",nan,nan,07/13/1988,Gallup Organization,nan,Gallup Poll,07/8/1988,07/10/1988,Y,National--Registered voters,1210,nan,Telephone Interview,nan,57.0,31.0,12.0
USABCWP.88939D.Q04,"(I'm going to mention the names of a few public figures. For each please tell me whether you have a favorable or unfavorable impression of that person of if, perhaps, you don't know enough to say.).... Michael Dukakis",nan,Asked of those registered voters absolutely certain to vote in the presidential election this November 1988 (72% reg. voters) (53% of sample),09/1/1988,ICR Survey Research Group,ABC News; Washington Post,ABC News/Washington Post Poll,09/23/1988,09/27/1988,Y,National Adult,1005,nan,Telephone Interview,Interviewing was conducted by ICR Survey Research Group.,42.0,38.0,21.0
